keypoints
"(4980.50439453125, 3986.5263671875)"
"(4618.712890625, 3957.975830078125)"
"(3982.149169921875, 3888.194091796875)"
"(3898.348388671875, 3876.552978515625)"
"(3837.66357421875, 3866.2158203125)"
"(3604.2333984375, 3826.85546875)"
"(3512.421142578125, 3812.25439453125)"
"(3460.74755859375, 3801.6767578125)"
"(3228.2333984375, 3762.85546875)"
"(3194.348388671875, 3756.552978515625)"
"(3136.421142578125, 3748.25439453125)"
"(3084.74755859375, 3737.6767578125)"
"(2852.2333984375, 3698.85546875)"
"(2818.250732421875, 3691.62060546875)"
"(1833.8287353515625, 3648.544189453125)"
"(2700.864990234375, 3511.047607421875)"
"(1888.706298828125, 3471.796142578125)"
"(2676.182373046875, 3338.8798828125)"
"(2667.825439453125, 3281.107177734375)"
"(1955.5855712890625, 3266.4013671875)"
"(2660.91455078125, 3222.803466796875)"
"(2009.09619140625, 3097.505859375)"
"(5698.85595703125, 2836.51806640625)"
"(5475.50146484375, 2809.28173828125)"
"(5258.22412109375, 2772.430908203125)"
"(2705.918701171875, 2720.71533203125)"
"(4626.7666015625, 2684.14453125)"
"(2146.455810546875, 2655.067626953125)"
"(4394.7666015625, 2652.14453125)"
"(4218.7666015625, 2628.14453125)"
"(4133.2548828125, 2619.421630859375)"
"(2154.32177734375, 2596.68505859375)"
"(2149.972412109375, 2592.886474609375)"
"(3869.2548828125, 2587.421630859375)"
"(3821.87890625, 2580.43798828125)"
"(3219.55810546875, 2539.96533203125)"
"(3250.7666015625, 2540.14453125)"
"(5802.7666015625, 2410.85546875)"
"(5204.2333984375, 2410.85546875)"
"(2179.157958984375, 2408.603515625)"
"(2180.038818359375, 2392.9921875)"
"(5978.7666015625, 2386.85546875)"
"(4830.9443359375, 2356.122314453125)"
"(4796.353515625, 2342.378662109375)"
"(4728.4208984375, 2340.25439453125)"
"(2187.125, 2341.625)"
"(4460.2587890625, 2298.789794921875)"
"(4404.74755859375, 2289.6767578125)"
"(4300.2900390625, 2274.008056640625)"
"(4144.4228515625, 2251.58935546875)"
"(4002.35498046875, 2228.5498046875)"
"(3988.822998046875, 2226.384765625)"
"(2202.787109375, 2224.69482421875)"
"(3888.421142578125, 2212.25439453125)"
"(3372.74755859375, 2129.6767578125)"
"(3307.751953125, 2115.5166015625)"
"(2219.149169921875, 2097.13720703125)"
"(3221.479736328125, 2089.544677734375)"
"(2226.95654296875, 2038.1263427734375)"
"(2226.90966796875, 2027.0787353515625)"
"(3014.3779296875, 2008.775146484375)"
"(3014.318603515625, 2000.3177490234375)"
"(3001.008544921875, 2003.6495361328125)"
