keypoints
"(4533.66259765625, 3994.21533203125)"
"(4496.24853515625, 3987.099365234375)"
"(4452.2333984375, 3978.85546875)"
"(4256.5458984375, 3939.7021484375)"
"(4167.77197265625, 3923.551513671875)"
"(3997.687744140625, 3890.22998046875)"
"(3960.242431640625, 3883.10595703125)"
"(3712.421142578125, 3836.25439453125)"
"(3631.78857421875, 3819.67333984375)"
"(3461.66162109375, 3786.214599609375)"
"(2074.290283203125, 3782.172119140625)"
"(3424.242431640625, 3779.10595703125)"
"(3162.976806640625, 3715.79638671875)"
"(2083.32568359375, 3709.318115234375)"
"(3100.249267578125, 3699.50537109375)"
"(2860.666748046875, 3625.4443359375)"
"(2106.27783203125, 3502.193603515625)"
"(2732.47607421875, 3424.7333984375)"
"(2115.2451171875, 3423.88232421875)"
"(2124.084228515625, 3342.961181640625)"
"(2138.918701171875, 3231.382568359375)"
"(2140.03515625, 3208.99365234375)"
"(2147.2451171875, 3143.88232421875)"
"(2171.06884765625, 2944.36962890625)"
"(2645.0556640625, 2879.58447265625)"
"(2194.09326171875, 2734.3203125)"
"(2203.32568359375, 2661.318115234375)"
"(2212.718017578125, 2574.91455078125)"
"(2724.141357421875, 2520.649658203125)"
"(2741.297607421875, 2446.665283203125)"
"(2748.337646484375, 2424.751220703125)"
"(2748.169189453125, 2412.08642578125)"
"(2758.58251953125, 2374.10302734375)"
"(2235.2451171875, 2375.88232421875)"
"(2772.005859375, 2308.50244140625)"
"(2244.718017578125, 2294.91455078125)"
"(2788.1201171875, 2232.61328125)"
"(2259.819091796875, 2160.907958984375)"
"(2812.909423828125, 2126.610595703125)"
"(2283.157958984375, 1968.603515625)"
"(2291.06884765625, 1896.3695068359375)"
"(2298.770263671875, 1832.702880859375)"
"(2892.141357421875, 1768.649658203125)"
"(2908.141357421875, 1696.649658203125)"
"(2314.75341796875, 1690.9735107421875)"
"(2915.0322265625, 1670.6343994140625)"
"(2916.15380859375, 1660.076904296875)"
"(2323.24755859375, 1613.4300537109375)"
"(2940.47607421875, 1590.2667236328125)"
