keypoints
"(2583.78857421875, 3963.673583984375)"
"(2464.3466796875, 3939.02734375)"
"(1778.4354248046875, 3921.2177734375)"
"(1882.5, 3673.0)"
"(5994.685546875, 3595.4716796875)"
"(5962.578125, 3587.56689453125)"
"(5931.97265625, 3579.52685546875)"
"(5898.9130859375, 3571.8544921875)"
"(1929.7352294921875, 3559.29248046875)"
"(2484.668212890625, 3429.5654296875)"
"(2586.261962890625, 3395.94384765625)"
"(2663.69873046875, 3387.10009765625)"
"(2770.021484375, 3379.343994140625)"
"(5035.5966796875, 3372.631103515625)"
"(2847.695068359375, 3371.099365234375)"
"(4930.7158203125, 3364.21533203125)"
"(2954.021484375, 3363.343994140625)"
"(4781.5673828125, 3356.082275390625)"
"(3031.44775390625, 3355.366943359375)"
"(3138.021484375, 3347.343994140625)"
"(3214.596923828125, 3341.562255859375)"
"(3322.021484375, 3331.343994140625)"
"(4274.71337890625, 3326.73388671875)"
"(3399.695068359375, 3323.099365234375)"
"(4170.7666015625, 3316.14453125)"
"(3506.02001953125, 3315.917236328125)"
"(2034.5, 3313.0)"
"(4018.880126953125, 3309.808837890625)"
"(3583.69921875, 3307.1044921875)"
"(2082.4169921875, 3201.2236328125)"
"(3085.479736328125, 3105.544677734375)"
"(2130.97119140625, 2961.072265625)"
"(5778.3486328125, 2868.651611328125)"
"(3379.7734375, 2865.497802734375)"
"(5557.41357421875, 2843.0732421875)"
"(2146.78173828125, 2840.684814453125)"
"(3297.520263671875, 2829.455322265625)"
"(2156.038818359375, 2760.9921875)"
"(4989.38134765625, 2753.140625)"
"(4940.35888671875, 2744.983642578125)"
"(4892.71728515625, 2737.6162109375)"
"(4848.50048828125, 2732.111328125)"
"(4800.41357421875, 2724.2109375)"
"(4752.4208984375, 2716.25439453125)"
"(2163.06884765625, 2712.36962890625)"
"(4595.90771484375, 2682.2822265625)"
"(4560.2421875, 2675.10595703125)"
"(4447.810546875, 2651.678466796875)"
"(4408.2421875, 2643.10595703125)"
"(4258.88427734375, 2611.775634765625)"
"(4101.62646484375, 2578.149169921875)"
"(3952.34228515625, 2548.252197265625)"
"(3876.2333984375, 2530.85546875)"
"(3844.10009765625, 2523.474853515625)"
"(3727.78857421875, 2499.67333984375)"
"(3688.242431640625, 2491.10595703125)"
"(3381.84228515625, 2426.037353515625)"
"(2202.76708984375, 2408.6962890625)"
"(3244.74755859375, 2385.6767578125)"
"(3176.661376953125, 2354.951171875)"
"(2211.157958984375, 2344.603515625)"
"(2211.8955078125, 2328.953125)"
"(2218.958251953125, 2286.174072265625)"
"(2219.4560546875, 2271.18212890625)"
"(3004.15380859375, 2162.923095703125)"
"(2987.847412109375, 2067.574462890625)"
"(2259.087646484375, 1976.625732421875)"
"(2971.77294921875, 1973.5035400390625)"
"(2267.157958984375, 1912.603515625)"
"(2274.852783203125, 1852.1234130859375)"
"(2274.082763671875, 1849.5692138671875)"
"(5958.71435546875, 1603.2529296875)"
"(5894.57666015625, 1587.3062744140625)"
"(5846.57666015625, 1579.3062744140625)"
"(5798.57666015625, 1571.3062744140625)"
"(5754.7666015625, 1564.1444091796875)"
"(5598.5400390625, 1538.8455810546875)"
"(5498.69580078125, 1524.183349609375)"
"(5484.6796875, 1523.37548828125)"
"(5342.5791015625, 1498.74560546875)"
"(5242.248046875, 1484.8939208984375)"
"(2323.157958984375, 1480.603515625)"
"(5086.890625, 1462.2554931640625)"
"(2330.812255859375, 1420.4566650390625)"
"(4778.7666015625, 1412.1444091796875)"
"(4390.09375, 1362.6041259765625)"
"(2338.73486328125, 1360.638671875)"
"(4322.25244140625, 1357.3232421875)"
"(5220.0283203125, 1322.5799560546875)"
"(3938.7666015625, 1316.1444091796875)"
"(3786.7666015625, 1300.1444091796875)"
"(5776.0556640625, 1292.1221923828125)"
"(2996.15380859375, 1292.076904296875)"
"(4651.44287109375, 1282.9498291015625)"
"(2348.038818359375, 1280.9921875)"
"(5878.5791015625, 1276.25439453125)"
"(4490.3486328125, 1268.6514892578125)"
"(4404.2333984375, 1258.8555908203125)"
"(4273.3330078125, 1242.60498046875)"
"(2355.125, 1229.625)"
"(4025.7451171875, 1211.5784912109375)"
"(3826.35009765625, 1188.6517333984375)"
"(3811.94384765625, 1187.1566162109375)"
"(3740.2333984375, 1178.8555908203125)"
"(3604.74755859375, 1161.6767578125)"
"(3145.78271484375, 1106.7122802734375)"
"(2378.949951171875, 1049.8223876953125)"
"(2394.388671875, 928.7593383789062)"
"(2404.038818359375, 848.9922485351562)"
"(2411.06884765625, 800.3695678710938)"
"(3139.51806640625, 556.3513793945312)"
"(3146.728759765625, 519.6124267578125)"
"(2450.782470703125, 496.6962890625)"
"(2459.157958984375, 432.603515625)"
"(3163.639892578125, 419.18450927734375)"
"(2466.955322265625, 374.251953125)"
"(5430.5791015625, 154.74562072753906)"
"(5266.70361328125, 132.13706970214844)"
"(5210.7666015625, 124.14444732666016)"
"(5032.4248046875, 103.3453598022461)"
"(4976.1845703125, 90.8246078491211)"
"(4920.1826171875, 82.82371520996094)"
"(2421.0849609375, 665.498046875)"
"(2377.8203125, 985.1396484375)"
"(2370.5625, 930.732421875)"
"(2388.079833984375, 917.1862182617188)"
"(2393.5, 867.2303466796875)"
"(2363.234375, 997.4139404296875)"
"(2353.080322265625, 1031.1845703125)"
"(2382.92236328125, 919.8848876953125)"
"(2344.3427734375, 1118.5955810546875)"
"(2400.840576171875, 769.1066284179688)"
"(2400.643798828125, 758.6126098632812)"
"(2410.065673828125, 732.2548828125)"
"(2313.064208984375, 1434.904296875)"
"(2388.24609375, 879.4292602539062)"
"(2308.297607421875, 1448.5174560546875)"
"(2297.956298828125, 1433.49267578125)"
"(2373.229248046875, 894.6395263671875)"
"(5436.7265625, 3467.757568359375)"
"(2317.165283203125, 1189.296875)"
"(2318.3154296875, 1421.8358154296875)"
"(2322.85400390625, 1433.045166015625)"
"(2330.161865234375, 1210.4754638671875)"
"(2324.023193359375, 1198.792236328125)"
"(2365.116943359375, 937.65869140625)"
"(2376.7470703125, 877.3469848632812)"
"(2375.8720703125, 866.8184204101562)"
"(2420.57373046875, 657.5217895507812)"
"(2348.36767578125, 1164.61962890625)"
"(2351.81298828125, 989.73681640625)"
"(2410.6875, 716.6961669921875)"
"(2433.77783203125, 612.8306884765625)"
"(2319.38525390625, 1452.6865234375)"
"(2287.42333984375, 1449.6544189453125)"
"(2304.826416015625, 1381.0235595703125)"
"(2341.8916015625, 1201.3939208984375)"
"(2342.93408203125, 1197.8828125)"
"(2383.867431640625, 892.2896728515625)"
"(5487.39697265625, 3479.902099609375)"
"(2245.364013671875, 1577.7105712890625)"
"(2309.76953125, 1216.993408203125)"
"(2331.490234375, 1168.2508544921875)"
"(2330.83056640625, 1177.6156005859375)"
"(2372.410888671875, 902.4249877929688)"
"(2371.70849609375, 893.6513061523438)"
"(2245.951904296875, 1609.2520751953125)"
"(2308.915771484375, 1499.4366455078125)"
"(2282.58251953125, 1475.84033203125)"
"(2334.83642578125, 1144.4093017578125)"
"(2364.65380859375, 1091.87109375)"
"(2369.862060546875, 1033.4901123046875)"
"(2358.2509765625, 976.2570190429688)"
"(2409.525146484375, 755.7869262695312)"
"(5455.509765625, 3474.497314453125)"
"(5185.0625, 3436.768310546875)"
"(5174.58935546875, 3433.61572265625)"
"(2236.57275390625, 1606.24658203125)"
"(2323.498046875, 1185.917724609375)"
"(2335.947998046875, 1075.64453125)"
"(2356.797119140625, 1016.2565307617188)"
"(5930.27392578125, 3607.533203125)"
"(5406.3447265625, 3464.86962890625)"
"(2302.5849609375, 1461.9024658203125)"
"(2280.51806640625, 1449.4915771484375)"
"(2320.567138671875, 1226.97509765625)"
"(2336.72216796875, 1181.2791748046875)"
"(2336.2880859375, 1155.27880859375)"
"(2405.8251953125, 784.0)"
"(2419.473388671875, 693.2608032226562)"
"(5767.16650390625, 3578.7744140625)"
"(5645.9755859375, 3561.26806640625)"
"(5431.5390625, 3476.74169921875)"
"(5435.568359375, 3468.61376953125)"
"(5121.4169921875, 3414.53369140625)"
"(2299.968505859375, 1401.6749267578125)"
"(2307.372314453125, 1373.2861328125)"
"(2314.633544921875, 1376.5128173828125)"
"(2404.7353515625, 740.5176391601562)"
"(2434.348388671875, 588.5213623046875)"
"(5766.04736328125, 3563.12109375)"
"(4906.0078125, 2733.890625)"
"(2277.59326171875, 1456.20654296875)"
"(2350.78369140625, 1204.625)"
"(2353.61474609375, 1191.783935546875)"
"(2327.37744140625, 1179.3232421875)"
"(2322.92724609375, 1166.08154296875)"
"(5704.1357421875, 3574.622802734375)"
"(5706.048828125, 3559.038330078125)"
"(5486.25146484375, 3481.4482421875)"
"(5261.533203125, 3450.167236328125)"
"(5122.59619140625, 3431.91015625)"
"(4675.90576171875, 3368.046630859375)"
"(4673.03271484375, 3358.53125)"
"(2225.03564453125, 1697.9383544921875)"
"(2262.19921875, 1593.8865966796875)"
"(2245.457275390625, 1563.3773193359375)"
"(2238.13134765625, 1563.7935791015625)"
"(2263.33447265625, 1482.4180908203125)"
"(2306.7958984375, 1232.4656982421875)"
"(2373.927734375, 1003.9921264648438)"
"(5711.228515625, 3574.94970703125)"
"(5564.20751953125, 3557.15185546875)"
"(5682.9501953125, 3559.137451171875)"
"(5443.97607421875, 3494.341796875)"
"(5465.97900390625, 3475.36474609375)"
"(5241.9521484375, 3445.84521484375)"
"(5245.96142578125, 3439.95556640625)"
"(5207.7705078125, 3429.728271484375)"
"(2229.94873046875, 1683.17626953125)"
"(2238.697021484375, 1591.30029296875)"
"(2270.419677734375, 1532.5394287109375)"
"(2303.039794921875, 1423.8997802734375)"
"(2290.01513671875, 1397.8673095703125)"
"(2346.892333984375, 1212.7236328125)"
"(2380.112060546875, 847.0827026367188)"
"(5864.09423828125, 3592.845703125)"
"(5421.36474609375, 3469.229248046875)"
"(5158.57958984375, 3453.884033203125)"
"(5339.447265625, 3447.895751953125)"
"(5344.9501953125, 3441.5556640625)"
"(5129.01220703125, 3433.281494140625)"
"(4930.46826171875, 3397.5810546875)"
"(4725.63671875, 3369.408203125)"
"(2280.46435546875, 1566.602294921875)"
"(2310.796875, 1178.0382080078125)"
"(5729.98095703125, 3586.814453125)"
"(4730.0009765625, 3391.49951171875)"
"(4724.578125, 3378.642333984375)"
"(4873.12744140625, 3383.631591796875)"
"(2250.06494140625, 1703.1710205078125)"
"(2264.646240234375, 1551.378173828125)"
"(2274.2412109375, 1526.1168212890625)"
"(2262.66064453125, 1468.854248046875)"
"(2320.451171875, 1362.7705078125)"
"(2344.384765625, 1132.9119873046875)"
"(2427.165283203125, 628.2312622070312)"
"(5790.23486328125, 3564.6435546875)"
"(5623.22802734375, 3513.180419921875)"
"(5523.4072265625, 3495.57373046875)"
"(5553.53564453125, 3495.268310546875)"
"(4927.22607421875, 3411.469970703125)"
"(4761.1455078125, 3408.6103515625)"
"(4711.0146484375, 3392.08154296875)"
"(4657.53759765625, 3375.241455078125)"
"(4691.3486328125, 3366.404541015625)"
"(4603.07861328125, 3359.373779296875)"
"(4664.740234375, 3356.937744140625)"
"(5399.31103515625, 2812.917236328125)"
"(5420.68310546875, 2816.7646484375)"
"(2239.25048828125, 1827.6220703125)"
"(5929.65234375, 3592.38427734375)"
"(5252.00048828125, 3461.706787109375)"
"(4871.6708984375, 3456.7275390625)"
"(5159.5546875, 3436.67578125)"
"(5103.0498046875, 3424.4765625)"
"(4833.71484375, 3424.89306640625)"
"(4956.9033203125, 3413.845458984375)"
"(4956.947265625, 3386.873779296875)"
"(2225.689697265625, 1855.8760986328125)"
"(2244.298583984375, 1624.28271484375)"
"(2295.522216796875, 1517.3197021484375)"
"(2272.3037109375, 1506.5264892578125)"
"(2259.182861328125, 1484.5103759765625)"
"(2278.881591796875, 1444.298828125)"
"(2294.0107421875, 1337.2197265625)"
"(2348.773681640625, 1242.6121826171875)"
"(2357.318603515625, 1072.833984375)"
"(2409.5478515625, 748.3026733398438)"
"(2415.34033203125, 709.1304321289062)"
"(5959.85107421875, 3615.17724609375)"
"(5878.14892578125, 3598.978515625)"
"(5554.21240234375, 3537.770751953125)"
"(5636.5068359375, 3532.7919921875)"
"(5335.8720703125, 3463.90234375)"
"(5322.8251953125, 3457.898681640625)"
"(5170.1748046875, 3445.504150390625)"
"(5108.2158203125, 3440.895751953125)"
"(4671.7841796875, 3432.410400390625)"
"(4948.56201171875, 3409.66552734375)"
"(4921.80517578125, 3409.962890625)"
"(4533.4619140625, 3340.2734375)"
"(5682.39990234375, 2853.433349609375)"
"(2235.6865234375, 1804.1822509765625)"
"(2263.95849609375, 1620.1190185546875)"
"(2285.769775390625, 1504.314697265625)"
"(2264.55029296875, 1428.4798583984375)"
"(4517.4833984375, 31.68328285217285)"
"(5951.92431640625, 3592.288330078125)"
"(5734.41650390625, 3587.974609375)"
"(5849.8173828125, 3597.44482421875)"
"(5741.6767578125, 3579.87548828125)"
"(5666.82666015625, 3572.97998046875)"
"(5783.97216796875, 3555.96875)"
"(5146.703125, 3446.15966796875)"
"(5306.513671875, 3435.771728515625)"
"(4761.68115234375, 3422.380126953125)"
"(5106.42333984375, 3415.1640625)"
"(5051.32666015625, 3414.4814453125)"
"(4695.6103515625, 3407.244873046875)"
"(4632.35107421875, 3378.756591796875)"
"(4513.056640625, 3348.075439453125)"
"(5408.384765625, 2815.2470703125)"
"(2245.884033203125, 1823.0125732421875)"
"(2241.854736328125, 1702.14599609375)"
"(2236.727294921875, 1684.0196533203125)"
"(2234.582763671875, 1681.968017578125)"
"(5120.599609375, 1475.9832763671875)"
"(5108.9833984375, 1477.7431640625)"
"(2288.391845703125, 1432.2864990234375)"
"(2393.647705078125, 888.8646850585938)"
