keypoints
"(2700.55029296875, 3913.55810546875)"
"(1891.02880859375, 3815.242919921875)"
"(1900.2713623046875, 3759.3876953125)"
"(1907.269287109375, 3725.8076171875)"
"(1914.5303955078125, 3671.71337890625)"
"(1923.269287109375, 3637.8076171875)"
"(2699.8291015625, 3601.200439453125)"
"(1932.2713623046875, 3583.3876953125)"
"(2731.315673828125, 3428.387451171875)"
"(1979.360107421875, 3331.8154296875)"
"(1995.360107421875, 3243.8154296875)"
"(2775.8671875, 3206.206787109375)"
"(2803.269775390625, 3036.5634765625)"
"(2067.157958984375, 2840.603515625)"
"(2068.038818359375, 2824.9921875)"
"(2844.0634765625, 2817.034423828125)"
"(2854.3662109375, 2783.495361328125)"
"(2075.064208984375, 2776.37255859375)"
"(2860.166015625, 2729.309814453125)"
"(2091.087646484375, 2656.625732421875)"
"(2875.269775390625, 2644.5634765625)"
"(2099.157958984375, 2592.603515625)"
"(2106.955078125, 2534.260986328125)"
"(2924.477783203125, 2414.622314453125)"
"(5970.25244140625, 2269.3232421875)"
"(5862.5791015625, 2250.74560546875)"
"(5658.7666015625, 2220.14453125)"
"(5294.5791015625, 2162.74560546875)"
"(5144.0556640625, 2138.877685546875)"
"(5090.7666015625, 2132.14453125)"
"(3051.229248046875, 2110.416748046875)"
"(4938.25244140625, 2109.3232421875)"
"(4476.6513671875, 2042.3485107421875)"
"(4378.9248046875, 2028.427001953125)"
"(4136.1826171875, 1994.82373046875)"
"(4075.760986328125, 1987.4591064453125)"
"(4034.7666015625, 1980.1444091796875)"
"(3274.925048828125, 1971.234130859375)"
"(2036.8182373046875, 1820.6566162109375)"
"(1902.8431396484375, 1483.2940673828125)"
"(1777.675048828125, 1445.460205078125)"
"(1586.9200439453125, 1387.5067138671875)"
"(1474.9200439453125, 1363.5067138671875)"
"(1366.757568359375, 1339.8939208984375)"
"(1326.757568359375, 1331.8939208984375)"
"(1207.144287109375, 1307.72412109375)"
"(1167.205810546875, 1299.326416015625)"
"(1127.177001953125, 1291.39990234375)"
"(1123.79443359375, 1294.3358154296875)"
"(902.5765991210938, 1251.3062744140625)"
"(762.8630981445312, 1229.4691162109375)"
"(714.750244140625, 1220.2049560546875)"
"(652.6514892578125, 1210.447021484375)"
"(604.6524658203125, 1202.4482421875)"
"(566.5789184570312, 1194.74560546875)"
"(518.5789184570312, 1186.74560546875)"
"(474.2542724609375, 1181.34326171875)"
"(426.3706359863281, 1173.458740234375)"
"(222.5765838623047, 1139.3062744140625)"
"(5602.7666015625, 202.85556030273438)"
"(5694.64990234375, 187.15834045410156)"
"(5702.0419921875, 176.28273010253906)"
"(5012.74755859375, 161.67677307128906)"
"(5707.25, 170.56724548339844)"
"(3431.02490234375, 3226.754150390625)"
"(2775.10546875, 3242.2197265625)"
"(5610.220703125, 184.9710235595703)"
"(5760.77685546875, 3722.48046875)"
"(5730.5322265625, 3634.45654296875)"
"(5682.35205078125, 3615.068115234375)"
"(4827.92431640625, 3449.71240234375)"
"(3398.800537109375, 3229.603515625)"
"(3361.482421875, 3215.326416015625)"
"(5925.34423828125, 3681.335693359375)"
"(4965.8759765625, 3579.145263671875)"
"(5754.95751953125, 3722.06298828125)"
"(5763.0615234375, 3714.429931640625)"
"(5962.896484375, 3702.487548828125)"
"(4880.3544921875, 3471.612060546875)"
"(4829.20654296875, 3465.0126953125)"
"(4005.431396484375, 3315.722412109375)"
"(3747.256103515625, 3273.528076171875)"
"(3552.1181640625, 3259.101318359375)"
"(3465.60986328125, 3246.36669921875)"
"(3418.868896484375, 3219.574951171875)"
"(3432.59716796875, 3224.032958984375)"
"(3826.54296875, 3283.632568359375)"
"(3569.8408203125, 3253.95654296875)"
"(5948.63720703125, 3742.646240234375)"
"(5897.29541015625, 3740.66455078125)"
"(5815.2529296875, 3722.510009765625)"
"(5883.32568359375, 3650.535888671875)"
"(5606.5751953125, 3612.28173828125)"
"(3914.648681640625, 3300.816650390625)"
"(3857.561279296875, 3293.943603515625)"
"(3500.32421875, 3255.39453125)"
"(3312.811767578125, 3251.9033203125)"
"(3352.177001953125, 3230.330078125)"
"(3385.778564453125, 3221.11865234375)"
"(5676.2861328125, 3700.8466796875)"
"(5906.25390625, 3675.451171875)"
"(5832.73046875, 3660.963623046875)"
"(5824.115234375, 3646.508544921875)"
"(5161.21630859375, 3618.738037109375)"
"(5148.9169921875, 3589.00927734375)"
"(5322.751953125, 3554.730712890625)"
"(5069.9384765625, 3515.26953125)"
"(3836.82177734375, 3297.169921875)"
"(3793.755126953125, 3281.9013671875)"
"(3812.39208984375, 3284.241943359375)"
"(3787.14599609375, 3288.68017578125)"
"(3982.427490234375, 3275.792236328125)"
"(3897.2900390625, 3266.48095703125)"
"(3216.4169921875, 3257.134521484375)"
"(3383.65380859375, 3250.53369140625)"
"(3458.48876953125, 3237.96923828125)"
"(3448.932373046875, 3233.2802734375)"
"(5840.48779296875, 147.69752502441406)"
"(5787.16650390625, 3729.9931640625)"
"(5874.26171875, 3726.471435546875)"
"(5869.5751953125, 3725.597900390625)"
"(5793.2919921875, 3678.102783203125)"
"(5577.89794921875, 3682.78173828125)"
"(5811.955078125, 3669.733642578125)"
"(5925.7490234375, 3667.654296875)"
"(5734.13330078125, 3660.94921875)"
"(5901.5234375, 3656.763671875)"
"(5698.640625, 3618.612548828125)"
"(4805.21875, 3441.58349609375)"
"(3979.454833984375, 3316.79833984375)"
"(4004.145751953125, 3303.820556640625)"
"(3985.280517578125, 3293.446533203125)"
"(3956.659912109375, 3296.868408203125)"
"(3933.80712890625, 3279.69384765625)"
"(3271.295654296875, 3282.842041015625)"
"(3628.01806640625, 3275.271240234375)"
"(3566.89404296875, 3272.0625)"
"(3734.197998046875, 3265.158447265625)"
"(3269.9951171875, 3265.7734375)"
"(3318.6552734375, 3229.8623046875)"
"(3336.563720703125, 3222.46826171875)"
"(5924.64208984375, 3669.21142578125)"
"(5690.1435546875, 3638.964111328125)"
"(5749.41650390625, 3647.61572265625)"
"(5077.7568359375, 3588.93115234375)"
"(4006.07275390625, 3309.527587890625)"
"(3947.233642578125, 3307.533447265625)"
"(4031.798583984375, 3305.839111328125)"
"(3337.58984375, 3301.389892578125)"
"(3538.309326171875, 3281.470458984375)"
"(3728.234619140625, 3273.996826171875)"
"(3436.817138671875, 3260.78271484375)"
"(3530.56884765625, 3263.237548828125)"
"(3245.987060546875, 3256.06201171875)"
"(3474.747802734375, 3255.69091796875)"
"(3670.7216796875, 3255.969970703125)"
"(3596.512939453125, 3243.39599609375)"
"(3508.2216796875, 3246.312744140625)"
"(3362.361572265625, 3235.62353515625)"
"(3390.21337890625, 3230.956787109375)"
"(5982.90283203125, 3696.996337890625)"
"(5906.28173828125, 3693.04150390625)"
"(5890.7177734375, 3673.318359375)"
"(5509.89501953125, 3666.2216796875)"
"(5867.45458984375, 3658.509765625)"
"(5546.732421875, 3663.10791015625)"
"(5874.11669921875, 3644.24609375)"
"(5767.50146484375, 3655.660888671875)"
"(5722.765625, 3644.7275390625)"
"(5713.54052734375, 3636.03662109375)"
"(5669.10546875, 3631.68701171875)"
"(5328.705078125, 3629.340087890625)"
"(5109.61962890625, 3589.58984375)"
"(5269.81591796875, 3539.358154296875)"
"(5049.35302734375, 3476.3173828125)"
"(3648.79248046875, 3337.60986328125)"
"(3307.93359375, 3285.4794921875)"
"(3362.6259765625, 3294.40771484375)"
"(3389.937744140625, 3290.146728515625)"
"(3669.208740234375, 3278.5986328125)"
"(3736.710693359375, 3285.990478515625)"
"(3294.514892578125, 3274.095947265625)"
"(3545.282958984375, 3264.955322265625)"
"(3219.43896484375, 3263.05712890625)"
"(3312.13525390625, 3265.743408203125)"
"(3727.74365234375, 3257.47119140625)"
"(2772.98828125, 3254.826904296875)"
"(3264.939208984375, 3248.6435546875)"
"(3398.188232421875, 3250.487060546875)"
"(3551.77734375, 3240.742431640625)"
"(3485.99267578125, 3243.127685546875)"
"(3362.83837890625, 3239.080810546875)"
"(3579.074951171875, 3246.009033203125)"
"(3568.392333984375, 3239.920166015625)"
"(3588.35302734375, 3233.196044921875)"
"(3389.90625, 3231.413330078125)"
"(3592.103515625, 3220.58251953125)"
"(3410.7841796875, 3213.654541015625)"
"(3323.780517578125, 3215.064697265625)"
"(3372.5390625, 3199.74365234375)"
"(5922.87158203125, 3745.639892578125)"
"(5766.8486328125, 3725.249267578125)"
"(5657.03564453125, 3701.014892578125)"
"(5726.74072265625, 3701.403076171875)"
"(5696.22021484375, 3687.552001953125)"
"(5919.9521484375, 3671.477294921875)"
"(5792.82958984375, 3654.138671875)"
"(5722.68505859375, 3655.1044921875)"
"(5851.5, 3656.169921875)"
"(5497.34912109375, 3654.514892578125)"
"(5771.83056640625, 3639.21044921875)"
"(5748.00634765625, 3625.02294921875)"
"(5063.5048828125, 3601.236328125)"
"(5093.15380859375, 3602.512939453125)"
"(5107.10546875, 3596.270751953125)"
"(5356.18017578125, 3561.6162109375)"
"(5010.8349609375, 3555.1494140625)"
"(5059.07421875, 3489.1298828125)"
"(5029.43701171875, 3487.0283203125)"
"(4171.5185546875, 3332.10302734375)"
"(4111.18310546875, 3328.05908203125)"
"(3357.906005859375, 3311.1787109375)"
"(3411.27001953125, 3300.252685546875)"
"(3820.718505859375, 3300.609130859375)"
"(3812.338623046875, 3302.59130859375)"
"(3758.3427734375, 3284.127685546875)"
"(3534.971923828125, 3293.5595703125)"
"(3937.033935546875, 3276.165283203125)"
"(3715.494873046875, 3272.86865234375)"
"(2769.73779296875, 3271.672119140625)"
"(3230.55078125, 3256.88720703125)"
"(3845.226806640625, 3267.646484375)"
"(3683.649658203125, 3261.72265625)"
"(3394.318603515625, 3264.13818359375)"
"(3158.21337890625, 3260.9326171875)"
"(3416.568359375, 3255.098388671875)"
"(3209.79638671875, 3248.5869140625)"
"(3785.1767578125, 3243.280517578125)"
"(3461.2783203125, 3232.94580078125)"
"(3560.230224609375, 3218.872802734375)"
"(3306.521240234375, 3230.93994140625)"
"(3300.172607421875, 3205.3984375)"
"(3333.597900390625, 3199.47412109375)"
"(3355.186279296875, 3192.732666015625)"
"(3220.411376953125, 3191.666748046875)"
"(3293.41650390625, 3188.912353515625)"
"(5962.17578125, 3733.90234375)"
"(5679.93798828125, 3703.881591796875)"
"(5654.41650390625, 3678.006591796875)"
"(5542.673828125, 3681.427734375)"
"(5743.8359375, 3667.134765625)"
"(5966.8203125, 3662.261962890625)"
"(5468.65625, 3646.986328125)"
"(5124.93505859375, 3611.304443359375)"
"(5095.7421875, 3571.76025390625)"
"(5107.11865234375, 3569.516357421875)"
"(4864.78173828125, 3549.75146484375)"
"(4851.64697265625, 3543.6787109375)"
"(5104.23095703125, 3500.849609375)"
"(3754.213134765625, 3361.431396484375)"
"(4316.18603515625, 3363.231201171875)"
"(3733.269287109375, 3364.508544921875)"
"(2755.93701171875, 3343.6669921875)"
"(4149.26416015625, 3332.127685546875)"
"(3165.03173828125, 3281.84375)"
"(3680.354736328125, 3274.368408203125)"
"(3190.877197265625, 3272.51171875)"
"(3203.107421875, 3260.267822265625)"
"(3618.469970703125, 3260.817626953125)"
"(3513.131591796875, 3260.540283203125)"
"(3490.842041015625, 3242.62255859375)"
"(3523.10009765625, 3232.739013671875)"
"(3274.291015625, 3230.907958984375)"
"(3542.542724609375, 3216.927001953125)"
"(3380.543701171875, 3207.618896484375)"
"(5933.5126953125, 3746.7353515625)"
"(5816.875, 3736.920166015625)"
"(5945.82666015625, 3685.28759765625)"
"(5850.4345703125, 3689.030517578125)"
"(5947.13916015625, 3680.852294921875)"
"(5985.75146484375, 3681.982666015625)"
"(5592.53662109375, 3682.7529296875)"
"(5824.08544921875, 3676.7724609375)"
"(5607.32763671875, 3673.3623046875)"
"(5586.28759765625, 3669.69482421875)"
"(5396.8818359375, 3656.496826171875)"
"(5848.6474609375, 3654.854248046875)"
"(5974.783203125, 3650.23828125)"
"(5734.6845703125, 3640.901611328125)"
"(5368.51513671875, 3636.62255859375)"
"(5153.8369140625, 3606.90283203125)"
"(5493.16845703125, 3592.583740234375)"
"(5401.2275390625, 3585.022705078125)"
"(5062.0458984375, 3568.418701171875)"
"(5325.34814453125, 3546.436279296875)"
"(5244.15625, 3536.06640625)"
"(5138.798828125, 3526.65185546875)"
"(4800.89892578125, 3456.129150390625)"
"(4333.46044921875, 3368.65283203125)"
"(4166.07080078125, 3344.434814453125)"
"(4144.009765625, 3350.008544921875)"
"(3727.134765625, 3338.85888671875)"
"(4124.759765625, 3332.8388671875)"
"(3656.202880859375, 3331.072265625)"
"(3640.473876953125, 3317.42431640625)"
"(3982.030517578125, 3311.765869140625)"
"(3965.84130859375, 3306.202880859375)"
"(3834.075439453125, 3317.369140625)"
"(3373.915771484375, 3308.24267578125)"
"(3977.994140625, 3292.158447265625)"
"(3351.77783203125, 3296.11181640625)"
"(3845.797607421875, 3295.37890625)"
"(3877.941650390625, 3286.450439453125)"
"(3413.971435546875, 3284.428466796875)"
"(3966.341796875, 3277.543701171875)"
"(3951.079345703125, 3278.34521484375)"
"(3250.844970703125, 3278.14404296875)"
"(3253.666259765625, 3263.55615234375)"
"(3767.76806640625, 3250.463134765625)"
"(3776.4697265625, 3248.567138671875)"
"(3665.655517578125, 3243.09326171875)"
"(3625.77490234375, 3240.141357421875)"
"(3623.348388671875, 3237.077392578125)"
"(3527.955810546875, 3231.19873046875)"
"(3511.310546875, 3227.19921875)"
"(2791.80810546875, 3229.699951171875)"
"(3364.9228515625, 3216.2578125)"
"(3276.1201171875, 3167.2138671875)"
"(3282.043212890625, 3169.41015625)"
"(3269.380859375, 3164.411376953125)"
"(4208.0556640625, 2002.8778076171875)"
"(5893.36669921875, 3729.923828125)"
"(5932.4189453125, 3696.272705078125)"
"(5616.28125, 3694.830078125)"
"(5651.12841796875, 3692.96337890625)"
"(5936.97900390625, 3670.15869140625)"
"(5808.7431640625, 3651.83203125)"
"(5683.125, 3652.29248046875)"
"(5676.783203125, 3655.120361328125)"
"(5665.97119140625, 3650.1279296875)"
"(5702.61083984375, 3633.7548828125)"
"(5380.685546875, 3640.456298828125)"
"(5563.26123046875, 3616.003173828125)"
"(5568.10009765625, 3605.334716796875)"
"(5063.2373046875, 3590.592529296875)"
"(4864.11328125, 3566.3671875)"
"(4787.5498046875, 3538.92626953125)"
"(4861.1943359375, 3533.56640625)"
"(5050.779296875, 3525.360595703125)"
"(4834.978515625, 3512.11962890625)"
"(5055.908203125, 3506.116943359375)"
"(5007.1015625, 3478.12939453125)"
"(4789.17919921875, 3410.951171875)"
"(4202.66943359375, 3342.79931640625)"
"(4101.63134765625, 3344.688232421875)"
"(3748.97314453125, 3330.31396484375)"
"(4004.04833984375, 3323.64306640625)"
"(3556.828369140625, 3319.634521484375)"
"(3262.576416015625, 3294.1162109375)"
"(3919.603515625, 3292.563232421875)"
"(3785.533935546875, 3292.11865234375)"
"(3218.24658203125, 3289.779052734375)"
"(3248.266357421875, 3284.67138671875)"
"(3767.854736328125, 3284.8369140625)"
"(3247.0009765625, 3281.91748046875)"
"(3290.362548828125, 3280.085205078125)"
"(3884.514404296875, 3276.578369140625)"
"(3399.601318359375, 3267.93505859375)"
"(3324.3916015625, 3272.22412109375)"
"(3173.318359375, 3269.99951171875)"
"(3192.274169921875, 3251.232177734375)"
