keypoints
"(4987.26513671875, 3983.714599609375)"
"(4619.12353515625, 3953.0673828125)"
"(3980.2333984375, 3890.85546875)"
"(3898.348388671875, 3876.552978515625)"
"(3837.7705078125, 3866.278564453125)"
"(3604.2333984375, 3826.85546875)"
"(3512.421142578125, 3812.25439453125)"
"(3460.74755859375, 3801.6767578125)"
"(3228.2333984375, 3762.85546875)"
"(3194.348388671875, 3756.552978515625)"
"(3136.421142578125, 3748.25439453125)"
"(3084.74755859375, 3737.6767578125)"
"(2852.2333984375, 3698.85546875)"
"(2818.16943359375, 3691.349365234375)"
"(1834.5238037109375, 3648.7333984375)"
"(2700.864990234375, 3511.047607421875)"
"(1887.9884033203125, 3471.248046875)"
"(2676.16357421875, 3338.926513671875)"
"(2667.825439453125, 3281.107177734375)"
"(1956.35986328125, 3266.10498046875)"
"(2660.923828125, 3222.8046875)"
"(2009.2899169921875, 3097.33349609375)"
"(5699.03759765625, 2836.75244140625)"
"(5475.1884765625, 2809.810791015625)"
"(5259.60693359375, 2775.51220703125)"
"(2711.44482421875, 2717.019287109375)"
"(4624.82080078125, 2688.660400390625)"
"(2146.319580078125, 2655.05615234375)"
"(4392.0322265625, 2653.470458984375)"
"(4218.85888671875, 2628.419189453125)"
"(4133.4150390625, 2619.587890625)"
"(2154.8720703125, 2596.384765625)"
"(3869.2548828125, 2587.421630859375)"
"(3822.756103515625, 2580.6123046875)"
"(3219.548583984375, 2539.95361328125)"
"(3250.7666015625, 2540.14453125)"
"(5802.7666015625, 2410.85546875)"
"(5204.30126953125, 2410.18505859375)"
"(2179.157958984375, 2408.603515625)"
"(2180.038818359375, 2392.9921875)"
"(5978.7666015625, 2386.85546875)"
"(4830.9443359375, 2356.122314453125)"
"(4796.19775390625, 2341.171630859375)"
"(4728.4208984375, 2340.25439453125)"
"(2187.13427734375, 2341.645751953125)"
"(4460.27734375, 2298.737060546875)"
"(4404.74755859375, 2289.6767578125)"
"(4300.2841796875, 2274.249755859375)"
"(4144.4208984375, 2252.25439453125)"
"(4003.177978515625, 2224.6845703125)"
"(3989.558837890625, 2223.27685546875)"
"(2202.76611328125, 2224.692138671875)"
"(3888.421142578125, 2212.25439453125)"
"(3372.74755859375, 2129.6767578125)"
"(3307.030517578125, 2114.17626953125)"
"(2219.174560546875, 2097.107177734375)"
"(3222.526123046875, 2087.162353515625)"
"(2224.63623046875, 2036.9322509765625)"
"(3014.39404296875, 2010.4390869140625)"
"(3001.008544921875, 2003.6495361328125)"
"(2243.232177734375, 1912.7784423828125)"
"(2250.8818359375, 1832.604736328125)"
"(2291.157958984375, 1536.603515625)"
"(2298.70458984375, 1478.3848876953125)"
"(2314.78173828125, 1352.684814453125)"
"(2999.027099609375, 1326.0506591796875)"
"(2323.177001953125, 1272.830322265625)"
"(5842.7666015625, 1244.1444091796875)"
"(5624.0556640625, 1210.8778076171875)"
"(5570.00341796875, 1205.8480224609375)"
"(5510.5791015625, 1194.74560546875)"
"(5458.7666015625, 1188.1444091796875)"
"(5336.080078125, 1170.8958740234375)"
"(5739.44287109375, 1098.9498291015625)"
"(5634.853515625, 1088.293212890625)"
"(4746.521484375, 1085.409423828125)"
"(4560.1826171875, 1058.82373046875)"
"(4514.7666015625, 1052.1444091796875)"
"(4279.40087890625, 1021.0118408203125)"
"(4261.203125, 1019.433837890625)"
"(4932.2333984375, 986.8555297851562)"
"(2360.062744140625, 977.46435546875)"
"(4511.87353515625, 920.5208129882812)"
"(4445.44384765625, 914.0738525390625)"
"(2371.06884765625, 912.3695678710938)"
"(4229.29150390625, 882.5369262695312)"
"(4176.4208984375, 876.25439453125)"
"(3806.8173828125, 820.17626953125)"
"(3740.24853515625, 810.8529663085938)"
"(2386.670166015625, 792.5943603515625)"
"(3524.292236328125, 778.049072265625)"
"(3472.677001953125, 771.878662109375)"
