keypoints
"(4533.76904296875, 3994.137451171875)"
"(4530.9189453125, 3992.0576171875)"
"(4498.0517578125, 3985.466552734375)"
"(4452.2333984375, 3978.85546875)"
"(4257.52734375, 3938.477294921875)"
"(4167.82958984375, 3923.667236328125)"
"(3997.73388671875, 3890.257080078125)"
"(3961.078857421875, 3881.89697265625)"
"(3712.421142578125, 3836.25439453125)"
"(3631.952880859375, 3819.711181640625)"
"(3461.51025390625, 3786.12548828125)"
"(2070.879150390625, 3782.754638671875)"
"(3424.242431640625, 3779.10595703125)"
"(3162.966552734375, 3715.800048828125)"
"(2083.006591796875, 3709.3525390625)"
"(3099.83251953125, 3698.56982421875)"
"(2860.666748046875, 3625.4443359375)"
"(2106.290283203125, 3502.172119140625)"
"(2732.47607421875, 3424.7333984375)"
"(2115.2451171875, 3423.88232421875)"
"(2123.470458984375, 3342.952880859375)"
"(2138.92919921875, 3231.595947265625)"
"(2139.940185546875, 3209.027587890625)"
"(2147.2451171875, 3143.88232421875)"
"(2171.06884765625, 2944.36962890625)"
"(2648.259765625, 2878.589599609375)"
"(5590.5283203125, 2852.93408203125)"
"(2194.290283203125, 2734.172119140625)"
"(2203.0205078125, 2661.221923828125)"
"(2212.6552734375, 2574.835693359375)"
"(2724.7685546875, 2522.213134765625)"
"(2742.967529296875, 2445.957275390625)"
"(2747.287109375, 2423.011474609375)"
"(2748.15380859375, 2412.076904296875)"
"(2756.731201171875, 2374.849365234375)"
"(2235.2451171875, 2375.88232421875)"
"(2772.270751953125, 2308.39501953125)"
"(2244.712158203125, 2294.919189453125)"
"(2788.71044921875, 2233.04443359375)"
"(2260.038818359375, 2160.9921875)"
"(2814.74169921875, 2127.9716796875)"
"(2283.157958984375, 1968.603515625)"
"(2291.06884765625, 1896.3695068359375)"
"(2298.78173828125, 1832.684814453125)"
"(2892.141357421875, 1768.649658203125)"
"(2909.43212890625, 1698.42138671875)"
"(2311.99267578125, 1686.6002197265625)"
"(2915.0322265625, 1670.6343994140625)"
"(2916.15380859375, 1660.076904296875)"
"(2323.248779296875, 1613.319580078125)"
"(2940.47607421875, 1590.2667236328125)"
"(5895.5, 1540.0)"
"(5855.5, 1532.0)"
"(2328.9482421875, 1527.6614990234375)"
"(5486.57666015625, 1467.3062744140625)"
"(5442.7666015625, 1460.1444091796875)"
"(5238.5791015625, 1426.74560546875)"
"(5042.0537109375, 1397.79345703125)"
"(4934.3876953125, 1378.9105224609375)"
"(3026.441162109375, 1366.2353515625)"
"(4699.05615234375, 1347.8433837890625)"
"(4570.25244140625, 1333.3232421875)"
"(2351.47021484375, 1327.7315673828125)"
"(4498.7666015625, 1324.1444091796875)"
"(3076.2333984375, 1324.1444091796875)"
"(3133.4189453125, 1319.2454833984375)"
"(4221.51806640625, 1292.457763671875)"
