keypoints
"(138.00477600097656, 3983.294677734375)"
"(92.9897689819336, 3937.1796875)"
"(2324.288818359375, 3629.7822265625)"
"(2356.255615234375, 3371.220703125)"
"(2364.505615234375, 3310.592041015625)"
"(2372.534912109375, 3257.40478515625)"
"(2396.161865234375, 3136.6328125)"
"(2413.29443359375, 3064.18017578125)"
"(2427.269775390625, 2996.5634765625)"
"(2452.962646484375, 2886.629638671875)"
"(2108.818115234375, 2850.343505859375)"
"(2500.30810546875, 2672.56689453125)"
"(2164.73876953125, 2658.348876953125)"
"(2507.192626953125, 2646.44873046875)"
"(2508.15380859375, 2636.076904296875)"
"(2515.933349609375, 2599.35546875)"
"(2532.305419921875, 2528.61669921875)"
"(2220.818115234375, 2466.343505859375)"
"(5986.25244140625, 2349.3232421875)"
"(5958.52490234375, 2339.316650390625)"
"(5934.52490234375, 2331.316650390625)"
"(5734.4541015625, 2275.2978515625)"
"(5646.4541015625, 2259.2978515625)"
"(5560.58251953125, 2244.264892578125)"
"(5500.6513671875, 2234.447021484375)"
"(5462.5791015625, 2226.74560546875)"
"(5418.25244140625, 2221.3232421875)"
"(2675.42626953125, 2206.18359375)"
"(5262.57666015625, 2195.306396484375)"
"(5208.1826171875, 2186.82373046875)"
"(5162.7666015625, 2180.14453125)"
"(5018.7666015625, 2164.14453125)"
"(2821.59228515625, 2156.826171875)"
"(4866.25244140625, 2149.3232421875)"
"(2863.857421875, 2147.310546875)"
"(4786.7666015625, 2140.14453125)"
"(2910.8173828125, 2138.82373046875)"
"(5442.5791015625, 1467.4205322265625)"
"(5293.931640625, 1449.45068359375)"
"(5092.75390625, 1425.4063720703125)"
"(4705.1337890625, 1378.4461669921875)"
"(4657.7451171875, 1371.5784912109375)"
"(4572.25439453125, 1362.80517578125)"
"(4333.521484375, 1332.1212158203125)"
"(4313.67626953125, 1330.6322021484375)"
"(4307.8642578125, 1323.0484619140625)"
"(4263.59033203125, 1323.5968017578125)"
"(4078.7822265625, 1298.6568603515625)"
"(3820.2333984375, 1266.8555908203125)"
"(3777.7451171875, 1259.5784912109375)"
"(3760.353759765625, 1258.3834228515625)"
"(3595.111328125, 1232.49169921875)"
"(3230.037841796875, 1187.2177734375)"
"(3156.2099609375, 1178.8182373046875)"
"(3109.166259765625, 1168.2274169921875)"
"(2450.5869140625, 1076.471435546875)"
"(3116.1201171875, 568.6133422851562)"
"(3139.269775390625, 468.5635070800781)"
"(2426.67529296875, 468.0238037109375)"
"(2342.468017578125, 444.4947204589844)"
"(3164.50341796875, 365.83673095703125)"
"(3217.918701171875, 248.7154541015625)"
"(5204.07275390625, 224.24949645996094)"
"(4981.2548828125, 179.2941131591797)"
"(3252.736328125, 173.44186401367188)"
"(4749.2548828125, 155.2941131591797)"
"(154.1798095703125, 3992.974853515625)"
"(5793.2314453125, 3992.274658203125)"
"(587.9547729492188, 3988.34130859375)"
"(567.8917846679688, 3986.06591796875)"
"(311.0425109863281, 3986.7216796875)"
"(5875.65869140625, 3982.46923828125)"
"(545.8165893554688, 3981.15380859375)"
"(103.03803253173828, 3979.147705078125)"
"(496.1951599121094, 3973.017578125)"
"(58.1617546081543, 3970.359375)"
"(431.9498596191406, 3965.664794921875)"
"(21.881242752075195, 3959.895263671875)"
"(391.4250183105469, 3960.21630859375)"
"(246.8214111328125, 3929.756103515625)"
"(5882.123046875, 3926.01806640625)"
"(77.89966583251953, 3898.6103515625)"
"(5900.14892578125, 3740.64208984375)"
"(5902.39794921875, 3710.322021484375)"
"(5923.9677734375, 3494.295166015625)"
"(5927.2119140625, 3437.728515625)"
"(5700.03857421875, 3416.747802734375)"
"(152.0526123046875, 3383.289794921875)"
"(5938.76611328125, 3277.226318359375)"
"(30.659578323364258, 2667.523193359375)"
"(288.82171630859375, 2579.16796875)"
"(192.04832458496094, 2223.36328125)"
"(458.2332763671875, 2187.703857421875)"
"(336.323486328125, 2167.401611328125)"
"(403.7046203613281, 1448.549560546875)"
"(434.0400085449219, 1417.32421875)"
"(636.9723510742188, 336.5849304199219)"
"(112.17964172363281, 293.6923828125)"
"(5382.2587890625, 281.31134033203125)"
"(5694.36865234375, 262.6697692871094)"
"(4914.4560546875, 231.969970703125)"
"(5232.9755859375, 226.6724395751953)"
"(5275.24365234375, 221.2050018310547)"
"(5236.6142578125, 213.3679962158203)"
"(5293.2587890625, 219.10855102539062)"
