keypoints
"(2583.885498046875, 3963.583984375)"
"(2464.242431640625, 3939.10595703125)"
"(1778.4354248046875, 3921.2177734375)"
"(1882.5, 3673.0)"
"(98.46761322021484, 3672.66015625)"
"(5937.77685546875, 3654.785888671875)"
"(5994.880859375, 3596.314697265625)"
"(5962.25, 3591.2607421875)"
"(5930.685546875, 3579.4716796875)"
"(5900.978515625, 3574.282470703125)"
"(1930.355224609375, 3561.194580078125)"
"(2484.688232421875, 3429.671875)"
"(2587.1923828125, 3397.74072265625)"
"(2663.650390625, 3387.41357421875)"
"(2770.021484375, 3379.343994140625)"
"(5035.55712890625, 3372.05029296875)"
"(2847.695068359375, 3371.099365234375)"
"(4930.7666015625, 3364.14453125)"
"(2954.021484375, 3363.343994140625)"
"(4779.2509765625, 3355.6953125)"
"(3031.695068359375, 3355.099365234375)"
"(3138.021484375, 3347.343994140625)"
"(3215.705322265625, 3339.404296875)"
"(3322.021484375, 3331.343994140625)"
"(4275.94873046875, 3325.95556640625)"
"(3399.695068359375, 3323.099365234375)"
"(4170.7666015625, 3316.14453125)"
"(3506.021484375, 3315.343994140625)"
"(2034.0999755859375, 3313.326171875)"
"(4019.250732421875, 3307.6953125)"
"(3583.7001953125, 3307.107666015625)"
"(2082.435302734375, 3201.2177734375)"
"(3085.82861328125, 3104.735595703125)"
"(2130.8232421875, 2961.1943359375)"
"(5778.3486328125, 2868.651611328125)"
"(3379.7734375, 2865.497802734375)"
"(5557.9375, 2843.07470703125)"
"(2146.78173828125, 2840.684814453125)"
"(3297.520263671875, 2829.455322265625)"
"(2155.440185546875, 2760.57275390625)"
"(4988.74755859375, 2753.6767578125)"
"(4943.23095703125, 2742.64306640625)"
"(4892.74755859375, 2737.6767578125)"
"(4848.72509765625, 2731.636962890625)"
"(4800.5048828125, 2724.0654296875)"
"(4752.4208984375, 2716.25439453125)"
"(2158.90234375, 2710.045166015625)"
"(4596.2646484375, 2682.62841796875)"
"(4559.4208984375, 2674.105224609375)"
"(4447.92724609375, 2651.5400390625)"
"(4408.2421875, 2643.10595703125)"
"(4258.966796875, 2611.800048828125)"
"(4102.14599609375, 2577.778076171875)"
"(3952.34228515625, 2548.252197265625)"
"(3876.2333984375, 2530.85546875)"
"(3844.080078125, 2523.493408203125)"
"(3727.814453125, 2499.679443359375)"
"(3688.242431640625, 2491.10595703125)"
"(3381.47119140625, 2426.1025390625)"
"(2202.78173828125, 2408.684814453125)"
"(3244.74755859375, 2385.6767578125)"
"(3177.434326171875, 2355.618408203125)"
"(2211.157958984375, 2344.603515625)"
"(2211.792724609375, 2328.897705078125)"
"(2218.107666015625, 2286.0498046875)"
"(3004.146240234375, 2162.940673828125)"
"(2993.33203125, 2065.567626953125)"
"(2259.087646484375, 1976.625732421875)"
"(2971.77294921875, 1973.5035400390625)"
"(2266.29248046875, 1912.6072998046875)"
"(2274.920654296875, 1851.270751953125)"
"(5958.177734375, 1603.04736328125)"
"(5894.5712890625, 1587.2969970703125)"
"(5846.57666015625, 1579.3062744140625)"
"(5798.57666015625, 1571.3062744140625)"
"(5754.087890625, 1566.831787109375)"
"(5597.82763671875, 1539.3663330078125)"
"(5498.6025390625, 1524.2353515625)"
"(5482.173828125, 1527.1688232421875)"
"(5342.5791015625, 1498.74560546875)"
"(5242.35546875, 1492.156005859375)"
"(5120.80810546875, 1483.3516845703125)"
"(5118.15283203125, 1473.5338134765625)"
"(2322.437744140625, 1480.6524658203125)"
"(5087.51318359375, 1468.6126708984375)"
"(2330.8779296875, 1420.7108154296875)"
"(4778.7666015625, 1412.1444091796875)"
"(4390.09375, 1362.6041259765625)"
"(2338.78173828125, 1360.684814453125)"
"(4323.08837890625, 1359.3853759765625)"
"(5219.3564453125, 1321.4674072265625)"
"(3939.00048828125, 1316.53125)"
"(3786.7666015625, 1300.1444091796875)"
"(5776.0556640625, 1292.1221923828125)"
"(2996.15380859375, 1292.076904296875)"
"(4651.44287109375, 1282.9498291015625)"
"(2348.038818359375, 1280.9921875)"
"(5878.5791015625, 1276.25439453125)"
"(4490.376953125, 1268.6373291015625)"
"(4404.2333984375, 1258.8555908203125)"
"(4273.58251953125, 1242.6553955078125)"
"(2355.125, 1229.625)"
"(4025.7451171875, 1211.5784912109375)"
"(3826.376953125, 1188.6373291015625)"
"(3811.94384765625, 1187.1566162109375)"
"(3741.10888671875, 1178.26611328125)"
"(3604.74755859375, 1161.6767578125)"
"(3145.85302734375, 1106.7266845703125)"
"(2379.174560546875, 1049.107177734375)"
"(2394.7666015625, 928.6766967773438)"
"(2403.56005859375, 849.3900146484375)"
"(2406.893310546875, 795.5424194335938)"
"(3142.512939453125, 556.0067138671875)"
"(3146.728759765625, 519.6124267578125)"
"(2450.78173828125, 496.6848449707031)"
"(2456.386474609375, 433.3947448730469)"
"(3163.639892578125, 419.18450927734375)"
"(2466.9453125, 374.2514953613281)"
"(5743.025390625, 262.7276916503906)"
"(5450.8603515625, 164.09201049804688)"
"(5265.1728515625, 132.46542358398438)"
"(5031.0068359375, 106.03395080566406)"
"(4914.2021484375, 87.53617858886719)"
"(4790.50439453125, 75.01705169677734)"
"(4529.77197265625, 61.39235305786133)"
"(4554.82958984375, 57.426788330078125)"
"(4315.71875, 11.718461036682129)"
"(4005.416259765625, 5.07646369934082)"
"(771.6275634765625, 3987.933837890625)"
"(585.318115234375, 3983.445556640625)"
"(388.1551818847656, 3984.387451171875)"
"(564.0670776367188, 3980.936279296875)"
"(539.5794067382812, 3975.118408203125)"
"(465.328369140625, 3961.381103515625)"
"(972.3074951171875, 3952.313720703125)"
"(419.5492858886719, 3952.4345703125)"
"(18.01598358154297, 3945.519287109375)"
"(371.71142578125, 3942.001220703125)"
"(327.0270690917969, 3919.686279296875)"
"(448.2601013183594, 3916.85595703125)"
"(68.85404205322266, 3870.147705078125)"
"(215.75576782226562, 3864.07080078125)"
"(636.8986206054688, 3839.08349609375)"
"(418.4694519042969, 3832.13037109375)"
"(122.57630157470703, 3802.681884765625)"
"(76.50215148925781, 3789.218505859375)"
"(476.28106689453125, 3765.150390625)"
"(629.6077880859375, 3758.513916015625)"
"(454.08160400390625, 3759.337646484375)"
"(434.1407165527344, 3751.31982421875)"
"(515.2919311523438, 3689.432373046875)"
"(5908.6923828125, 3610.610107421875)"
"(5939.0263671875, 3607.64404296875)"
"(5809.43896484375, 3566.517578125)"
"(249.4611358642578, 3553.90673828125)"
"(5606.56201171875, 3528.122314453125)"
"(5484.388671875, 3482.0966796875)"
"(16.78101921081543, 3456.34619140625)"
"(123.11572265625, 3375.105224609375)"
"(15.523158073425293, 3306.893310546875)"
"(24.917964935302734, 3267.5029296875)"
"(51.70387649536133, 3074.55126953125)"
"(136.40789794921875, 2594.79248046875)"
"(226.53250122070312, 2495.5888671875)"
"(2190.11767578125, 1592.0706787109375)"
"(5106.5830078125, 1484.7755126953125)"
"(5177.54931640625, 1480.7017822265625)"
"(606.8939208984375, 752.8637084960938)"
"(648.7615966796875, 686.2766723632812)"
"(294.2088928222656, 186.5404052734375)"
"(5370.76318359375, 154.93112182617188)"
"(5169.26025390625, 152.21531677246094)"
"(5305.525390625, 151.7033233642578)"
"(4859.416015625, 137.1249542236328)"
"(5244.93603515625, 138.08935546875)"
"(5133.56005859375, 119.80928802490234)"
"(5078.875, 116.67076873779297)"
"(4932.34619140625, 92.0625991821289)"
"(4901.70361328125, 92.1999740600586)"
"(4490.7060546875, 59.787654876708984)"
"(4653.75830078125, 60.801536560058594)"
"(4672.43701171875, 52.01984786987305)"
"(4368.7158203125, 53.49985885620117)"
"(4541.806640625, 45.39957046508789)"
