keypoints
"(1227.406005859375, 3990.919189453125)"
"(4980.130859375, 3987.0)"
"(521.05078125, 3973.62353515625)"
"(112.20698547363281, 3970.53515625)"
"(134.3364715576172, 3970.38232421875)"
"(1127.6136474609375, 3967.324951171875)"
"(713.6599731445312, 3961.9111328125)"
"(275.14404296875, 3961.34375)"
"(1101.481201171875, 3959.3525390625)"
"(1079.4398193359375, 3957.216796875)"
"(431.153076171875, 3953.216552734375)"
"(1258.48779296875, 3956.046142578125)"
"(844.7738647460938, 3955.642333984375)"
"(1051.087890625, 3950.695068359375)"
"(1207.9248046875, 3947.436279296875)"
"(165.46556091308594, 3942.498291015625)"
"(562.1276245117188, 3940.47412109375)"
"(379.7743225097656, 3938.958251953125)"
"(194.90191650390625, 3940.614990234375)"
"(1184.1368408203125, 3938.564697265625)"
"(951.947021484375, 3934.927490234375)"
"(357.3425598144531, 3928.495361328125)"
"(327.9651184082031, 3926.301513671875)"
"(305.5188903808594, 3923.044677734375)"
"(1085.87841796875, 3921.1123046875)"
"(1240.8909912109375, 3914.9990234375)"
"(1036.6134033203125, 3906.6240234375)"
"(413.6653747558594, 3906.098388671875)"
"(1164.638916015625, 3896.93359375)"
"(774.9580078125, 3896.04833984375)"
"(362.5448913574219, 3892.94775390625)"
"(344.6326599121094, 3888.83349609375)"
"(3980.2333984375, 3890.85546875)"
"(935.6552734375, 3888.248291015625)"
"(1140.2159423828125, 3891.16552734375)"
"(495.7040100097656, 3885.04541015625)"
"(725.89453125, 3885.110595703125)"
"(908.9896240234375, 3882.521240234375)"
"(705.6690063476562, 3882.378662109375)"
"(1272.0235595703125, 3878.134033203125)"
"(3898.348388671875, 3876.552978515625)"
"(625.1651000976562, 3873.893798828125)"
"(1248.8233642578125, 3872.524658203125)"
"(1066.4993896484375, 3872.649658203125)"
"(1041.0909423828125, 3869.759521484375)"
"(3837.97314453125, 3866.39794921875)"
"(1222.1214599609375, 3869.109375)"
"(600.38427734375, 3868.1611328125)"
"(579.6468505859375, 3863.432373046875)"
"(395.0567321777344, 3862.198974609375)"
"(164.25120544433594, 3858.88623046875)"
"(781.3605346679688, 3855.672607421875)"
"(1325.97021484375, 3853.467529296875)"
"(737.885009765625, 3849.372314453125)"
"(1121.45751953125, 3843.79296875)"
"(892.5738525390625, 3842.44580078125)"
"(1098.67626953125, 3840.707763671875)"
"(871.1302490234375, 3839.1982421875)"
"(663.8082275390625, 3835.7060546875)"
"(479.9061584472656, 3840.847900390625)"
"(455.7001647949219, 3834.865478515625)"
"(1255.0179443359375, 3835.751953125)"
"(428.3033142089844, 3830.002685546875)"
"(3604.2333984375, 3826.85546875)"
"(1231.4278564453125, 3827.715087890625)"
"(1028.4227294921875, 3823.53662109375)"
"(407.48883056640625, 3825.079345703125)"
"(1206.381591796875, 3823.5419921875)"
"(790.802001953125, 3817.702392578125)"
"(1180.73046875, 3816.370361328125)"
"(3512.421142578125, 3812.25439453125)"
"(538.831298828125, 3811.4365234375)"
"(147.29669189453125, 3807.7001953125)"
"(1137.1373291015625, 3810.310791015625)"
"(485.31561279296875, 3804.602294921875)"
"(1309.005859375, 3804.596435546875)"
"(3460.74755859375, 3801.6767578125)"
"(720.0202026367188, 3804.212890625)"
"(1108.89013671875, 3801.927001953125)"
"(644.9425048828125, 3793.5234375)"
"(465.5882873535156, 3794.056884765625)"
"(619.8446044921875, 3788.907470703125)"
"(256.204833984375, 3790.201171875)"
"(231.44081115722656, 3787.281494140625)"
"(1234.63623046875, 3784.781005859375)"
"(568.1417236328125, 3780.882568359375)"
"(1212.685546875, 3780.32373046875)"
"(392.130859375, 3777.758544921875)"
"(185.24612426757812, 3776.1845703125)"
"(1319.2047119140625, 3770.800537109375)"
"(981.9144897460938, 3772.74267578125)"
"(525.1334228515625, 3768.718994140625)"
"(339.7004699707031, 3766.6416015625)"
"(748.84521484375, 3766.227294921875)"
"(106.85464477539062, 3764.874267578125)"
"(1292.7421875, 3763.68212890625)"
"(731.3217163085938, 3764.754638671875)"
"(3229.208251953125, 3762.3427734375)"
"(1141.11376953125, 3762.103271484375)"
"(700.7473754882812, 3761.654296875)"
"(497.1177062988281, 3761.1552734375)"
"(1272.09765625, 3758.6455078125)"
"(83.62419128417969, 3761.765380859375)"
"(475.699951171875, 3756.4775390625)"
"(3194.348388671875, 3756.552978515625)"
"(890.5648803710938, 3754.107177734375)"
"(678.0896606445312, 3755.62841796875)"
"(656.3548583984375, 3753.3974609375)"
"(36.18501281738281, 3750.564208984375)"
"(3136.421142578125, 3748.25439453125)"
"(1088.443603515625, 3749.24560546875)"
"(631.3495483398438, 3749.64599609375)"
"(240.18296813964844, 3748.451904296875)"
"(1217.8883056640625, 3746.380615234375)"
"(1037.756591796875, 3745.192626953125)"
"(1016.0458374023438, 3742.674072265625)"
"(1195.21923828125, 3740.275390625)"
"(576.9391479492188, 3739.864013671875)"
"(3084.74755859375, 3737.6767578125)"
"(397.3961181640625, 3738.1123046875)"
"(784.2562866210938, 3735.352294921875)"
"(553.53662109375, 3735.030517578125)"
"(1169.7314453125, 3734.46630859375)"
"(168.755859375, 3732.665771484375)"
"(762.1295776367188, 3733.615234375)"
"(1323.3646240234375, 3727.288330078125)"
"(740.8070678710938, 3728.32421875)"
"(531.3002319335938, 3729.621337890625)"
"(351.70281982421875, 3727.452880859375)"
"(117.2586441040039, 3724.626953125)"
"(948.332763671875, 3725.53759765625)"
"(1123.863525390625, 3724.4365234375)"
"(477.91314697265625, 3719.291748046875)"
"(504.9299011230469, 3717.79296875)"
"(913.06591796875, 3716.981689453125)"
"(1096.2235107421875, 3714.155029296875)"
"(457.5844421386719, 3711.083984375)"
"(659.4572143554688, 3713.4921875)"
"(1254.7259521484375, 3710.89404296875)"
"(1225.52197265625, 3709.9599609375)"
