keypoints
"(3886.60986328125, 3985.156494140625)"
"(110.84336853027344, 3983.4853515625)"
"(4465.1640625, 3981.27392578125)"
"(3808.147705078125, 3969.18408203125)"
"(1278.9837646484375, 3972.319580078125)"
"(3274.140869140625, 3968.02490234375)"
"(3763.041015625, 3961.682373046875)"
"(3232.829833984375, 3959.77294921875)"
"(1231.1900634765625, 3961.28173828125)"
"(3810.681884765625, 3944.36865234375)"
"(3776.849609375, 3938.342529296875)"
"(3318.930908203125, 3937.826416015625)"
"(1113.746826171875, 3931.403076171875)"
"(4305.86669921875, 3923.801513671875)"
"(4898.2880859375, 3922.286865234375)"
"(4728.12109375, 3920.95166015625)"
"(4686.0029296875, 3910.829345703125)"
"(3450.799560546875, 3913.53271484375)"
"(851.1885986328125, 3909.623779296875)"
"(4352.59765625, 3908.19482421875)"
"(3367.7841796875, 3901.372802734375)"
"(1298.2059326171875, 3894.719970703125)"
"(4895.21533203125, 3890.688232421875)"
"(1408.966064453125, 3890.06298828125)"
"(4857.90380859375, 3886.484619140625)"
"(1241.8526611328125, 3886.075439453125)"
"(4647.0302734375, 3876.201416015625)"
"(3496.5205078125, 3876.292236328125)"
"(1141.2103271484375, 3871.856689453125)"
"(3671.484375, 3860.839111328125)"
"(3956.053955078125, 3860.736328125)"
"(4494.88134765625, 3848.845458984375)"
"(3837.35498046875, 3845.5400390625)"
"(4325.50634765625, 3843.468017578125)"
"(4617.80517578125, 3839.277099609375)"
"(3219.394287109375, 3839.454833984375)"
"(3391.275634765625, 3830.762939453125)"
"(3790.932373046875, 3829.06640625)"
"(3917.03662109375, 3829.097900390625)"
"(3348.47021484375, 3830.868408203125)"
"(4367.14013671875, 3822.4365234375)"
"(4827.6015625, 3825.407958984375)"
"(4327.90673828125, 3818.61083984375)"
"(1155.3377685546875, 3812.95361328125)"
"(1258.9404296875, 3806.438720703125)"
"(1233.9066162109375, 3805.4560546875)"
"(3436.872314453125, 3803.677734375)"
"(3645.91552734375, 3801.183349609375)"
"(272.23779296875, 3798.808837890625)"
"(4788.390625, 3795.09912109375)"
"(3392.015380859375, 3797.76416015625)"
"(3356.4775390625, 3795.767333984375)"
"(855.3878173828125, 3790.14599609375)"
"(4464.8173828125, 3789.0517578125)"
"(1277.3897705078125, 3787.54150390625)"
"(4296.87890625, 3781.060546875)"
"(4424.62060546875, 3778.7431640625)"
"(4259.8642578125, 3771.425048828125)"
"(3770.0322265625, 3772.210693359375)"
"(805.725830078125, 3772.077392578125)"
"(4506.15185546875, 3769.075927734375)"
"(3484.7392578125, 3767.115478515625)"
"(4340.46875, 3766.638671875)"
"(3728.92626953125, 3764.58740234375)"
"(282.18621826171875, 3760.01513671875)"
"(749.7645874023438, 3761.26904296875)"
"(3849.594970703125, 3758.136962890625)"
"(4889.17236328125, 3756.69091796875)"
"(4426.76708984375, 3757.02734375)"
"(1284.0284423828125, 3755.82666015625)"
"(4302.4501953125, 3754.78173828125)"
"(4846.65380859375, 3749.96826171875)"
"(4668.66650390625, 3744.608154296875)"
"(667.2239379882812, 3740.927001953125)"
"(502.1669921875, 3733.326171875)"
"(3853.520263671875, 3731.738037109375)"
