keypoints
"(4533.60009765625, 3994.156494140625)"
"(4496.25244140625, 3987.07177734375)"
"(4452.2333984375, 3978.85546875)"
"(1033.7388916015625, 3979.09521484375)"
"(1000.0386352539062, 3975.571044921875)"
"(976.4263305664062, 3973.09814453125)"
"(259.8656311035156, 3974.148193359375)"
"(243.87652587890625, 3971.659423828125)"
"(29.463212966918945, 3974.41943359375)"
"(745.70947265625, 3966.93017578125)"
"(1978.2916259765625, 3963.843994140625)"
"(1125.6114501953125, 3962.7626953125)"
"(876.4864501953125, 3954.3896484375)"
"(343.81158447265625, 3951.801025390625)"
"(139.60977172851562, 3953.28173828125)"
"(1079.85009765625, 3948.7060546875)"
"(851.4924926757812, 3949.28759765625)"
"(321.13421630859375, 3947.572021484375)"
"(467.48193359375, 3948.034912109375)"
"(90.30870056152344, 3941.763671875)"
"(4256.5458984375, 3939.7021484375)"
"(238.52188110351562, 3938.924072265625)"
"(267.8636474609375, 3937.980712890625)"
"(1029.2510986328125, 3937.005859375)"
"(1937.39404296875, 3936.644287109375)"
"(769.2977905273438, 3933.65478515625)"
"(1337.452880859375, 3926.90478515625)"
"(1316.63525390625, 3922.775146484375)"
"(4168.0126953125, 3923.72509765625)"
"(956.9093017578125, 3922.130126953125)"
"(905.0159912109375, 3922.311279296875)"
"(1261.6783447265625, 3920.073486328125)"
"(379.4877014160156, 3920.760009765625)"
"(193.3974609375, 3922.95361328125)"
"(678.839111328125, 3916.56201171875)"
"(149.35008239746094, 3913.14208984375)"
"(885.0047607421875, 3913.111328125)"
"(863.6925048828125, 3906.70068359375)"
"(655.6156616210938, 3909.342041015625)"
"(95.53334045410156, 3905.001953125)"
"(437.4586486816406, 3898.89892578125)"
"(583.3998413085938, 3895.927978515625)"
"(3998.11767578125, 3890.298095703125)"
"(1338.39892578125, 3891.59228515625)"
"(239.96205139160156, 3893.400146484375)"
"(52.05320739746094, 3893.57373046875)"
"(940.40283203125, 3890.386962890625)"
"(791.6298217773438, 3891.0244140625)"
"(24.423383712768555, 3890.515380859375)"
"(1324.44140625, 3885.519775390625)"
"(1947.620849609375, 3885.041748046875)"
"(3960.242431640625, 3883.10595703125)"
"(1303.24755859375, 3877.347900390625)"
"(912.426513671875, 3881.08935546875)"
"(1144.82568359375, 3881.846435546875)"
"(522.3722534179688, 3876.220947265625)"
"(336.1365661621094, 3874.06640625)"
"(1247.276123046875, 3866.148681640625)"
"(126.46314239501953, 3866.816650390625)"
"(1071.1351318359375, 3865.60693359375)"
"(78.66813659667969, 3862.968505859375)"
"(62.1502799987793, 3852.107666015625)"
"(34.92688751220703, 3849.65576171875)"
"(389.2237243652344, 3848.080322265625)"
"(768.5185546875, 3845.04150390625)"
"(942.3367309570312, 3843.999267578125)"
"(366.41259765625, 3843.5478515625)"
"(188.04725646972656, 3841.821533203125)"
"(925.0548706054688, 3839.733642578125)"
"(164.7926788330078, 3838.279541015625)"
"(3712.421142578125, 3836.25439453125)"
"(898.4339599609375, 3835.75048828125)"
"(878.9212646484375, 3827.090576171875)"
"(139.6923828125, 3829.038818359375)"
"(1236.94482421875, 3823.0458984375)"
"(3631.957275390625, 3819.447998046875)"
"(87.91533660888672, 3821.12109375)"
"(267.7841491699219, 3814.65869140625)"
"(66.90377807617188, 3814.286865234375)"
"(1001.7513427734375, 3813.1572265625)"
"(975.1316528320312, 3811.169189453125)"
"(40.1376953125, 3811.251708984375)"
"(1362.357421875, 3808.5888671875)"
"(1335.33935546875, 3806.956787109375)"
"(1285.5308837890625, 3798.1025390625)"
"(171.90855407714844, 3801.94384765625)"
"(346.5220031738281, 3793.536376953125)"
"(1082.779541015625, 3790.916259765625)"
"(893.459716796875, 3789.96142578125)"
"(3461.73388671875, 3786.257080078125)"
"(1265.04052734375, 3787.289794921875)"
"(293.63116455078125, 3783.625)"
"(1060.337158203125, 3781.920166015625)"
"(2074.3037109375, 3782.937255859375)"
"(3424.242431640625, 3779.10595703125)"
"(984.98388671875, 3773.79052734375)"
"(952.6782836914062, 3769.55419921875)"
"(250.7999267578125, 3770.644775390625)"
"(50.828243255615234, 3770.779296875)"
"(25.96868896484375, 3769.723876953125)"
"(2059.66162109375, 3765.75732421875)"
"(198.47560119628906, 3763.376708984375)"
"(1296.0245361328125, 3759.422119140625)"
"(357.041259765625, 3758.809814453125)"
"(179.73472595214844, 3756.616455078125)"
"(1069.514892578125, 3745.376708984375)"
"(154.26556396484375, 3745.123291015625)"
"(1046.9501953125, 3741.0224609375)"
"(1195.2286376953125, 3739.758544921875)"
"(107.90545654296875, 3737.8408203125)"
"(1017.52392578125, 3731.8681640625)"
"(790.0650024414062, 3731.7822265625)"
"(1328.838134765625, 3730.889892578125)"
"(1174.97314453125, 3730.353271484375)"
"(1942.0606689453125, 3728.9375)"
"(991.735107421875, 3727.794921875)"
"(1147.387451171875, 3720.31884765625)"
"(1305.5887451171875, 3720.44189453125)"
