keypoints
"(4533.65771484375, 3994.212158203125)"
"(549.3963012695312, 3996.256103515625)"
"(1129.7496337890625, 3991.63818359375)"
"(792.6759643554688, 3989.790771484375)"
"(5546.3701171875, 3990.505859375)"
"(5386.43701171875, 3990.880615234375)"
"(642.3866577148438, 3987.70166015625)"
"(4496.42236328125, 3986.78662109375)"
"(2043.247314453125, 3989.483642578125)"
"(5834.017578125, 3985.5771484375)"
"(5506.1416015625, 3982.441650390625)"
"(469.6158752441406, 3983.81103515625)"
"(5799.67138671875, 3982.698486328125)"
"(1253.130615234375, 3985.45751953125)"
"(5347.43310546875, 3981.414794921875)"
"(5307.1845703125, 3978.523681640625)"
"(4452.2333984375, 3978.85546875)"
"(1199.608642578125, 3979.84033203125)"
"(566.263671875, 3979.47021484375)"
"(5182.44970703125, 3979.5322265625)"
"(440.16046142578125, 3979.65869140625)"
"(5590.841796875, 3974.685302734375)"
"(794.37890625, 3975.614501953125)"
"(1002.1332397460938, 3976.0390625)"
"(5430.3994140625, 3969.381591796875)"
"(5887.45654296875, 3972.0166015625)"
"(5549.4189453125, 3967.26123046875)"
"(422.6963195800781, 3970.951171875)"
"(1989.0050048828125, 3965.733154296875)"
"(748.4345092773438, 3965.666259765625)"
"(1329.4881591796875, 3964.368896484375)"
"(754.5197143554688, 3961.21728515625)"
"(1307.4898681640625, 3965.288330078125)"
"(1158.8297119140625, 3963.206298828125)"
"(519.0381469726562, 3961.175537109375)"
"(391.2181701660156, 3959.769287109375)"
"(5837.6884765625, 3960.527587890625)"
"(4861.43896484375, 3957.740234375)"
"(378.1994323730469, 3956.988037109375)"
"(5800.7060546875, 3955.36376953125)"
"(5268.6806640625, 3957.333740234375)"
"(5632.373046875, 3952.2353515625)"
"(2018.0770263671875, 3954.467529296875)"
"(4820.35693359375, 3951.093017578125)"
"(729.54736328125, 3954.38720703125)"
"(5671.53662109375, 3952.771484375)"
"(1286.83447265625, 3953.049560546875)"
"(47.61692810058594, 3952.753173828125)"
"(5465.91552734375, 3950.37451171875)"
"(4778.609375, 3948.81396484375)"
"(852.8353881835938, 3947.77880859375)"
"(5307.61328125, 3950.95654296875)"
"(1080.6875, 3948.505615234375)"
"(1057.6461181640625, 3946.370361328125)"
"(4258.7626953125, 3936.81787109375)"
"(2017.5279541015625, 3940.158447265625)"
"(5716.8447265625, 3939.846923828125)"
"(5396.72265625, 3939.994873046875)"
"(5183.16455078125, 3938.482177734375)"
"(449.8667907714844, 3936.05908203125)"
"(1029.955078125, 3936.013671875)"
"(1008.3386840820312, 3932.39111328125)"
"(5842.3876953125, 3931.687255859375)"
"(5681.23974609375, 3931.531494140625)"
"(753.43798828125, 3926.44091796875)"
"(5351.126953125, 3928.716552734375)"
"(1164.765380859375, 3926.139892578125)"
"(5510.568359375, 3927.742919921875)"
"(4661.4287109375, 3925.6875)"
"(986.4761352539062, 3928.023681640625)"
"(440.7903747558594, 3928.278076171875)"
"(403.7237243652344, 3923.9033203125)"
"(5635.8154296875, 3925.11181640625)"
"(5476.0400390625, 3923.379150390625)"
"(4168.26708984375, 3922.098876953125)"
"(960.88427734375, 3921.419189453125)"
"(5063.9296875, 3920.957763671875)"
"(5432.91064453125, 3921.072998046875)"
"(2014.2593994140625, 3920.720947265625)"
"(526.283447265625, 3917.294189453125)"
"(943.8170776367188, 3916.704833984375)"
"(380.1984558105469, 3917.846435546875)"
"(1111.60205078125, 3913.8623046875)"
"(537.9048461914062, 3913.317138671875)"
"(5887.48974609375, 3913.825439453125)"
"(5270.99267578125, 3918.9609375)"
"(4988.4140625, 3910.2861328125)"
"(1085.6273193359375, 3910.86279296875)"
"(5552.01318359375, 3908.03759765625)"
"(5722.341796875, 3910.72509765625)"
"(888.6681518554688, 3911.417236328125)"
"(496.7596130371094, 3907.817138671875)"
"(5840.9072265625, 3904.84716796875)"
"(5807.72314453125, 3904.44775390625)"
"(283.7162170410156, 3899.882568359375)"
"(866.2509765625, 3905.377685546875)"
"(1217.8779296875, 3904.513427734375)"
"(577.2457275390625, 3898.6806640625)"
"(5957.6533203125, 3900.37353515625)"
"(647.810302734375, 3897.76611328125)"
"(5639.22021484375, 3896.714111328125)"
"(5313.82861328125, 3896.58251953125)"
"(3997.97314453125, 3890.39794921875)"
"(1070.7952880859375, 3898.121826171875)"
"(4625.373046875, 3893.204833984375)"
"(5594.30419921875, 3890.346923828125)"
"(593.7755126953125, 3891.65625)"
"(791.8820190429688, 3889.7626953125)"
"(1165.83642578125, 3886.73779296875)"
"(5727.20703125, 3886.218017578125)"
"(3960.242431640625, 3883.10595703125)"
"(5278.955078125, 3881.548828125)"
"(5069.81787109375, 3881.726318359375)"
"(570.0708618164062, 3882.2109375)"
"(4745.80712890625, 3882.42041015625)"
"(1947.65771484375, 3885.72216796875)"
"(1302.155029296875, 3878.409423828125)"
"(191.78997802734375, 3878.808837890625)"
"(131.23257446289062, 3879.7822265625)"
"(5360.2685546875, 3877.837158203125)"
"(162.44920349121094, 3878.6357421875)"
"(5682.07666015625, 3878.3388671875)"
"(5518.51220703125, 3878.88720703125)"
"(1146.388671875, 3881.6259765625)"
"(5028.28271484375, 3876.73828125)"
"(1272.056640625, 3875.125732421875)"
"(5646.67236328125, 3872.429931640625)"
"(4991.40380859375, 3874.48193359375)"
"(369.11968994140625, 3864.47021484375)"
"(5230.49462890625, 3870.2978515625)"
"(5601.02880859375, 3866.904296875)"
"(1247.0660400390625, 3865.91015625)"
"(4952.30517578125, 3865.719482421875)"
"(2059.119384765625, 3861.174560546875)"
"(5195.52099609375, 3863.702880859375)"
"(136.55381774902344, 3868.359130859375)"
"(1077.507080078125, 3863.702880859375)"
"(1222.9918212890625, 3857.527587890625)"
"(1048.498046875, 3862.962646484375)"
"(5565.0576171875, 3860.813720703125)"
"(5893.759765625, 3860.906005859375)"
"(5403.44482421875, 3857.113525390625)"
"(298.2181091308594, 3855.393798828125)"
"(4915.23095703125, 3854.04150390625)"
"(424.8097229003906, 3848.674560546875)"
"(1211.90576171875, 3852.19970703125)"
"(459.60626220703125, 3854.1845703125)"
"(1176.8870849609375, 3849.32080078125)"
"(5812.57177734375, 3847.7412109375)"
"(5080.9130859375, 3846.50634765625)"
"(5688.46435546875, 3847.5537109375)"
"(5520.1328125, 3848.013671875)"
"(5480.30029296875, 3847.114013671875)"
"(4828.83642578125, 3845.55908203125)"
"(5645.93212890625, 3843.834228515625)"
"(277.5854797363281, 3843.97900390625)"
"(206.24317932128906, 3842.156005859375)"
"(187.45770263671875, 3836.85791015625)"
"(1355.8056640625, 3844.646484375)"
"(5279.8212890625, 3839.50244140625)"
"(1287.0899658203125, 3838.556884765625)"
"(1146.6279296875, 3832.8759765625)"
"(5036.08203125, 3838.65234375)"
"(1340.0401611328125, 3839.744873046875)"
"(3712.421142578125, 3836.25439453125)"
"(5444.72998046875, 3836.122802734375)"
"(4791.595703125, 3837.05810546875)"
"(1129.776611328125, 3839.169921875)"
"(168.26380920410156, 3837.258056640625)"
"(899.3856811523438, 3835.303466796875)"
"(1256.55322265625, 3832.412841796875)"
"(351.7197265625, 3832.182373046875)"
"(462.3736267089844, 3828.28857421875)"
"(5853.849609375, 3827.043701171875)"
"(527.1506958007812, 3827.750732421875)"
"(5240.84130859375, 3827.34228515625)"
"(1200.6614990234375, 3829.89306640625)"
"(157.10888671875, 3829.254150390625)"
"(4875.79638671875, 3824.257080078125)"
"(1997.2706298828125, 3823.4814453125)"
"(1236.6624755859375, 3825.2060546875)"
"(5199.2646484375, 3826.4951171875)"
"(121.7877426147461, 3835.498291015625)"
"(5983.990234375, 3821.5068359375)"
"(3631.952880859375, 3819.711181640625)"
"(5689.05126953125, 3822.8095703125)"
"(5486.94970703125, 3820.067138671875)"
"(4834.9619140625, 3816.8466796875)"
"(1215.1192626953125, 3816.020263671875)"
"(5955.4013671875, 3819.78076171875)"
"(5647.3408203125, 3815.703857421875)"
"(5777.15380859375, 3818.69482421875)"
"(5942.97021484375, 3815.487060546875)"
"(267.8185729980469, 3813.03369140625)"
"(1032.2940673828125, 3813.25634765625)"
"(975.2180786132812, 3811.280029296875)"
"(257.09381103515625, 3809.2109375)"
"(5608.94482421875, 3811.599853515625)"
"(1007.5482788085938, 3815.884033203125)"
"(5444.65625, 3809.178466796875)"
"(4960.8310546875, 3810.09423828125)"
"(5901.31494140625, 3807.566650390625)"
"(5568.20703125, 3805.796875)"
"(1365.2613525390625, 3807.67138671875)"
"(5409.3876953125, 3802.69580078125)"
"(67.37850189208984, 3802.84033203125)"
"(235.44680786132812, 3804.30517578125)"
"(784.415771484375, 3802.120849609375)"
"(5288.67724609375, 3800.48486328125)"
"(4883.36572265625, 3797.245849609375)"
"(5692.5263671875, 3795.7119140625)"
"(5533.17626953125, 3796.529541015625)"
"(5042.84814453125, 3797.616455078125)"
"(5656.90185546875, 3798.501953125)"
"(5248.2685546875, 3793.594482421875)"
"(5983.11328125, 3787.79541015625)"
"(5002.25, 3793.65576171875)"
"(1083.3477783203125, 3790.331787109375)"
"(3461.5537109375, 3786.151123046875)"
"(5946.43994140625, 3786.73046875)"
"(5613.49462890625, 3787.57568359375)"
"(494.96807861328125, 3787.09375)"
"(891.6511840820312, 3790.718017578125)"
"(470.9451904296875, 3784.362548828125)"
"(294.32861328125, 3783.66455078125)"
"(5745.36181640625, 3781.994384765625)"
"(4958.18212890625, 3786.671142578125)"
"(5782.16015625, 3787.25830078125)"
"(5575.56591796875, 3781.884033203125)"
"(1269.3974609375, 3785.15380859375)"
"(5412.04541015625, 3780.188720703125)"
"(70.49283599853516, 3778.61083984375)"
"(5906.4208984375, 3782.6083984375)"
"(4926.9169921875, 3778.173095703125)"
"(3424.242431640625, 3779.10595703125)"
"(482.3858337402344, 3778.4375)"
"(276.5386047363281, 3778.91845703125)"
"(1243.0537109375, 3778.272216796875)"
"(835.6259155273438, 3775.083984375)"
"(1014.3982543945312, 3778.234375)"
"(88.99854278564453, 3775.497314453125)"
"(5367.732421875, 3770.4248046875)"
"(1373.447998046875, 3774.673095703125)"
"(5696.78466796875, 3771.657470703125)"
"(989.5252075195312, 3772.256103515625)"
"(954.7833862304688, 3775.200927734375)"
"(5656.1923828125, 3768.168701171875)"
"(201.06752014160156, 3763.44873046875)"
"(5823.33056640625, 3764.390869140625)"
"(5531.79052734375, 3765.1123046875)"
"(5091.85888671875, 3764.93359375)"
"(786.3323974609375, 3765.491455078125)"
"(2061.14794921875, 3764.0830078125)"
"(4963.55224609375, 3759.59033203125)"
"(1295.876220703125, 3758.63232421875)"
"(5784.26318359375, 3761.6279296875)"
"(358.3794250488281, 3758.197021484375)"
"(1170.844970703125, 3759.455322265625)"
"(5050.892578125, 3758.2451171875)"
"(5008.10107421875, 3756.511962890625)"
"(5286.904296875, 3755.751953125)"
"(899.6664428710938, 3751.57958984375)"
"(5255.6728515625, 3749.955078125)"
"(4929.25537109375, 3750.680419921875)"
"(195.21481323242188, 3750.908447265625)"
"(5745.103515625, 3752.02734375)"
"(459.05615234375, 3746.4462890625)"
"(1226.47802734375, 3745.29150390625)"
"(66.59452056884766, 3740.625)"
"(5705.384765625, 3743.788330078125)"
"(1964.539306640625, 3743.098876953125)"
"(5493.14208984375, 3740.703369140625)"
"(1197.551025390625, 3738.59130859375)"
"(1049.664306640625, 3739.78857421875)"
"(1379.476318359375, 3739.513671875)"
"(5658.0498046875, 3737.091796875)"
