keypoints
"(4374.548828125, 3989.810302734375)"
"(4088.99755859375, 3990.5302734375)"
"(3920.31982421875, 3989.102294921875)"
"(4214.9453125, 3985.634765625)"
"(4336.2373046875, 3983.97900390625)"
"(470.9104919433594, 3988.315673828125)"
"(4926.4150390625, 3981.644775390625)"
"(4051.0693359375, 3985.101318359375)"
"(3846.450927734375, 3982.26416015625)"
"(3885.209228515625, 3983.9189453125)"
"(3350.093505859375, 3980.879638671875)"
"(1110.376953125, 3985.156982421875)"
"(4626.775390625, 3979.698486328125)"
"(4463.93017578125, 3980.259521484375)"
"(4009.606689453125, 3979.123046875)"
"(4588.75390625, 3976.2548828125)"
"(3681.459716796875, 3972.752197265625)"
"(4717.8193359375, 3975.8212890625)"
"(4169.29541015625, 3976.853759765625)"
"(4882.75341796875, 3974.08251953125)"
"(4420.09521484375, 3972.784423828125)"
"(5252.259765625, 3970.670654296875)"
"(3561.40576171875, 3971.392822265625)"
"(423.30255126953125, 3970.705078125)"
"(3971.903076171875, 3969.546630859375)"
"(3807.808837890625, 3968.285888671875)"
"(4802.21484375, 3963.849853515625)"
"(3274.256103515625, 3966.010009765625)"
"(531.020751953125, 3965.026123046875)"
"(4218.662109375, 3963.351806640625)"
"(5172.2734375, 3962.609375)"
"(5216.4521484375, 3963.041015625)"
"(4383.3525390625, 3960.2275390625)"
"(4671.17236328125, 3962.045654296875)"
"(3479.247802734375, 3959.973876953125)"
"(3442.071533203125, 3957.134521484375)"
"(3761.756103515625, 3958.968505859375)"
"(1475.7095947265625, 3958.01513671875)"
"(4630.86767578125, 3957.07763671875)"
"(4595.80322265625, 3952.92724609375)"
"(4508.693359375, 3955.608154296875)"
"(1122.9212646484375, 3954.2646484375)"
"(1047.3851318359375, 3951.277587890625)"
"(4885.23681640625, 3948.17724609375)"
"(3977.14111328125, 3947.133544921875)"
"(1181.43359375, 3950.863037109375)"
"(3358.764404296875, 3945.9501953125)"
"(1016.5630493164062, 3943.210205078125)"
"(3810.7294921875, 3942.97998046875)"
"(281.086669921875, 3939.789306640625)"
"(5002.84423828125, 3939.690673828125)"
"(1165.8182373046875, 3938.218994140625)"
"(3898.929443359375, 3935.1953125)"
"(990.8294677734375, 3936.082763671875)"
"(4807.33203125, 3933.60302734375)"
"(4345.8212890625, 3932.645751953125)"
"(4256.283203125, 3933.949951171875)"
"(3319.02587890625, 3934.73095703125)"
"(4512.48046875, 3932.13916015625)"
"(4226.73193359375, 3932.511474609375)"
"(5217.58837890625, 3930.89404296875)"
"(5093.26171875, 3931.3544921875)"
"(3614.09521484375, 3931.59619140625)"
"(64.00004577636719, 3932.173583984375)"
"(4474.6357421875, 3928.869384765625)"
"(5184.0458984375, 3925.199462890625)"
"(4188.16357421875, 3923.30322265625)"
"(3858.868408203125, 3924.1025390625)"
"(4897.32421875, 3921.063232421875)"
"(4726.49560546875, 3920.400634765625)"
"(4306.00927734375, 3922.838134765625)"
"(1441.1837158203125, 3919.05078125)"
"(3982.446044921875, 3918.427490234375)"
"(3695.537109375, 3918.10498046875)"
"(4562.853515625, 3917.155517578125)"
"(374.61773681640625, 3910.72314453125)"
"(4270.6015625, 3915.645751953125)"
"(3450.2216796875, 3911.693359375)"
"(28.16520118713379, 3910.15869140625)"
"(4522.29248046875, 3912.98779296875)"
"(3485.643310546875, 3913.80908203125)"
"(1206.208984375, 3915.31005859375)"
"(852.646484375, 3909.32861328125)"
"(4811.03076171875, 3906.589111328125)"
"(4685.69580078125, 3909.127197265625)"
"(5106.044921875, 3907.9716796875)"
"(4390.54638671875, 3906.41845703125)"
"(4351.111328125, 3905.85107421875)"
"(4644.96923828125, 3903.162109375)"
"(4226.20703125, 3902.7744140625)"
"(4190.14208984375, 3901.52880859375)"
"(3621.865478515625, 3902.388427734375)"
"(3903.555419921875, 3902.33642578125)"
"(4480.57861328125, 3901.150634765625)"
"(4606.41943359375, 3898.532958984375)"
"(3738.689697265625, 3899.10595703125)"
"(3368.6201171875, 3899.360595703125)"
"(4311.47119140625, 3898.129638671875)"
"(3867.2861328125, 3898.611572265625)"
"(445.72967529296875, 3894.412841796875)"
"(3706.275146484375, 3890.3642578125)"
"(1221.5443115234375, 3890.041015625)"
"(3989.6142578125, 3891.82861328125)"
"(4894.57470703125, 3889.635498046875)"
"(4273.958984375, 3889.833984375)"
"(263.0887145996094, 3888.037841796875)"
"(5189.13671875, 3886.11181640625)"
"(4402.49169921875, 3886.844970703125)"
"(3664.0625, 3886.910400390625)"
"(4566.26123046875, 3886.20458984375)"
"(4856.64892578125, 3885.209228515625)"
"(3628.834228515625, 3882.730712890625)"
"(4237.38671875, 3880.375732421875)"
"(1094.069091796875, 3882.54931640625)"
"(4978.41259765625, 3880.14111328125)"
"(3782.078369140625, 3882.32470703125)"
"(758.1012573242188, 3879.99755859375)"
"(4359.056640625, 3877.841796875)"
"(3909.74951171875, 3877.806396484375)"
"(4528.53466796875, 3876.9052734375)"
"(4196.36572265625, 3875.340087890625)"
"(891.7648315429688, 3875.873046875)"
"(4941.0263671875, 3874.79931640625)"
"(3462.99755859375, 3876.633056640625)"
"(4320.23095703125, 3871.378662109375)"
"(4645.1005859375, 3874.7265625)"
"(3496.6728515625, 3874.136962890625)"
"(1265.17236328125, 3871.6044921875)"
"(1143.9683837890625, 3870.09619140625)"
"(4482.7451171875, 3871.823486328125)"
"(3426.8232421875, 3870.35791015625)"
"(4444.28955078125, 3867.403076171875)"
"(3871.658447265625, 3870.125732421875)"
"(3585.610595703125, 3869.074462890625)"
"(4898.03125, 3866.755615234375)"
"(1220.6654052734375, 3864.5576171875)"
"(151.70169067382812, 3864.947021484375)"
"(3994.547119140625, 3864.630615234375)"
"(4983.5625, 3857.0322265625)"
"(4244.32470703125, 3858.570556640625)"
"(3955.572998046875, 3859.771728515625)"
"(3917.029296875, 3857.466064453125)"
"(1161.354736328125, 3857.3505859375)"
"(4857.31884765625, 3857.668701171875)"
"(4695.869140625, 3855.90625)"
"(3671.1845703125, 3859.104736328125)"
"(1195.5316162109375, 3849.26513671875)"
"(5238.904296875, 3849.91796875)"
"(4364.40283203125, 3850.79931640625)"
"(988.1956787109375, 3853.834716796875)"
"(3783.171875, 3852.8837890625)"
"(4040.707275390625, 3849.439697265625)"
"(4494.26708984375, 3847.46337890625)"
"(476.06134033203125, 3845.386474609375)"
"(3875.39697265625, 3846.79052734375)"
"(1155.305908203125, 3843.23291015625)"
"(68.67440032958984, 3842.5322265625)"
"(5194.4404296875, 3842.075439453125)"
