keypoints
"(578.7144165039062, 3988.66796875)"
"(982.9403076171875, 3983.311767578125)"
"(792.7164306640625, 3979.544189453125)"
"(534.0140380859375, 3978.442626953125)"
"(760.6165771484375, 3976.472900390625)"
"(924.0127563476562, 3971.932373046875)"
"(737.1884155273438, 3976.473876953125)"
"(1089.4530029296875, 3967.72314453125)"
"(717.2197265625, 3970.361572265625)"
"(505.6211242675781, 3967.23974609375)"
"(1116.16455078125, 3964.2646484375)"
"(1245.335205078125, 3968.22314453125)"
"(1068.1436767578125, 3960.636962890625)"
"(635.3460693359375, 3957.349609375)"
"(1196.1158447265625, 3957.362548828125)"
"(859.6731567382812, 3955.467041015625)"
"(251.82479858398438, 3955.5654296875)"
"(48.007362365722656, 3953.4609375)"
"(228.39813232421875, 3951.77734375)"
"(1043.080810546875, 3952.53564453125)"
"(995.0392456054688, 3944.854248046875)"
"(762.4287109375, 3942.683837890625)"
"(177.18563842773438, 3940.187744140625)"
"(774.3682861328125, 3935.510009765625)"
"(742.3232421875, 3932.09765625)"
"(1092.45166015625, 3932.1142578125)"
"(337.0305480957031, 3929.3408203125)"
"(686.3221435546875, 3926.63623046875)"
"(310.88592529296875, 3926.8759765625)"
"(105.4720230102539, 3927.249755859375)"
"(423.88787841796875, 3920.469482421875)"
"(898.0125732421875, 3923.5849609375)"
"(57.82062911987305, 3917.77294921875)"
"(436.4929504394531, 3909.761474609375)"
"(264.4715576171875, 3915.4521484375)"
"(653.7982788085938, 3915.561767578125)"
"(269.670166015625, 3909.958740234375)"
"(27.100860595703125, 3909.15478515625)"
"(866.2453002929688, 3907.15869140625)"
"(1003.1723022460938, 3910.883544921875)"
"(778.21240234375, 3898.846435546875)"
"(395.9385986328125, 3898.843017578125)"
"(1132.828125, 3894.94140625)"
"(954.99560546875, 3895.698486328125)"
"(377.6393737792969, 3896.094482421875)"
"(731.1897583007812, 3894.48046875)"
"(163.14865112304688, 3893.170166015625)"
"(1106.7564697265625, 3891.62158203125)"
"(742.6965942382812, 3887.62548828125)"
"(677.4808959960938, 3887.515380859375)"
"(1110.9322509765625, 3886.323974609375)"
"(476.8775329589844, 3882.82373046875)"
"(1076.6436767578125, 3882.66748046875)"
"(510.4788513183594, 3885.7353515625)"
"(625.1455078125, 3880.677978515625)"
"(331.21087646484375, 3879.8662109375)"
"(4221.232421875, 3875.729736328125)"
"(912.0960693359375, 3879.804931640625)"
"(220.91885375976562, 3874.625732421875)"
"(813.5585327148438, 3872.474365234375)"
"(455.1440734863281, 3873.165283203125)"
