keypoints
"(5914.06298828125, 3992.302001953125)"
"(629.7589721679688, 3995.084716796875)"
"(5724.2412109375, 3991.713623046875)"
"(1010.4136352539062, 3990.7255859375)"
"(834.1777954101562, 3990.994140625)"
"(607.8831787109375, 3984.528076171875)"
"(1026.6728515625, 3982.9716796875)"
"(818.5537109375, 3979.471923828125)"
"(5623.0986328125, 3978.270263671875)"
"(377.6993103027344, 3977.745361328125)"
"(127.80620574951172, 3967.570556640625)"
"(1152.539794921875, 3971.3232421875)"
"(112.23094940185547, 3971.658447265625)"
"(171.39212036132812, 3970.4638671875)"
"(767.3911743164062, 3968.369873046875)"
"(173.2034149169922, 3957.11279296875)"
"(5522.23681640625, 3966.04541015625)"
"(715.2388916015625, 3961.9873046875)"
"(299.7998962402344, 3962.77001953125)"
"(921.8751220703125, 3963.476806640625)"
"(892.5079345703125, 3962.147705078125)"
"(1127.6546630859375, 3965.652099609375)"
"(669.1939086914062, 3957.83154296875)"
"(276.88275146484375, 3960.257080078125)"
"(5119.9365234375, 3958.678955078125)"
"(1290.3494873046875, 3954.683837890625)"
"(847.8233032226562, 3954.1162109375)"
"(679.0884399414062, 3958.217041015625)"
"(5849.146484375, 3956.32763671875)"
"(83.81381225585938, 3952.8984375)"
"(461.5386657714844, 3954.109130859375)"
"(97.48652648925781, 3956.677734375)"
"(5650.572265625, 3950.098876953125)"
"(15.741289138793945, 3951.952392578125)"
"(613.3109741210938, 3946.288330078125)"
"(164.71725463867188, 3940.68505859375)"
"(26.148174285888672, 3943.861083984375)"
"(1211.5919189453125, 3945.1875)"
"(5565.478515625, 3941.67041015625)"
"(382.1785583496094, 3941.592041015625)"
"(1006.6841430664062, 3939.8408203125)"
"(109.84585571289062, 3928.86083984375)"
"(123.80043029785156, 3930.47265625)"
"(5486.6201171875, 3930.2197265625)"
"(775.3937377929688, 3928.865234375)"
"(5686.4560546875, 3929.619873046875)"
"(5042.6455078125, 3927.1904296875)"
"(1165.4925537109375, 3928.45458984375)"
"(5450.61328125, 3926.58837890625)"
"(360.68353271484375, 3928.496826171875)"
"(5651.42578125, 3926.681884765625)"
"(1111.215576171875, 3925.041015625)"
"(5008.232421875, 3923.07861328125)"
"(1293.017822265625, 3923.46923828125)"
"(307.6189880371094, 3923.09326171875)"
"(700.667724609375, 3920.677490234375)"
"(66.72885131835938, 3919.275634765625)"
"(5407.7099609375, 3915.5263671875)"
"(674.8162231445312, 3917.541748046875)"
"(5567.490234375, 3914.395263671875)"
"(1088.7852783203125, 3920.5400390625)"
"(5463.63330078125, 3909.166259765625)"
"(1040.2020263671875, 3905.94384765625)"
"(5661.74560546875, 3903.592041015625)"
"(1217.86572265625, 3905.279296875)"
"(832.4212036132812, 3902.838134765625)"
"(391.6882629394531, 3901.911376953125)"
"(1014.390869140625, 3900.986572265625)"
"(5448.86376953125, 3897.6845703125)"
"(983.986083984375, 3897.6787109375)"
"(177.0986328125, 3898.6435546875)"
"(5851.82421875, 3898.68017578125)"
"(5613.9716796875, 3899.829833984375)"
"(5778.90869140625, 3892.308349609375)"
"(777.7699584960938, 3895.416015625)"
"(134.37466430664062, 3890.32373046875)"
"(5568.25732421875, 3888.136962890625)"
"(5533.142578125, 3883.248779296875)"
"(5728.43701171875, 3882.1455078125)"
"(911.2630004882812, 3881.860107421875)"
"(709.0006713867188, 3881.077880859375)"
"(503.4670104980469, 3876.784423828125)"
