keypoints
"(4533.53564453125, 3994.140625)"
"(4496.24755859375, 3987.0888671875)"
"(1251.23193359375, 3987.8193359375)"
"(1045.316162109375, 3985.094970703125)"
"(4452.2333984375, 3978.85546875)"
"(29.865894317626953, 3974.89208984375)"
"(976.1597900390625, 3973.075927734375)"
"(260.0775451660156, 3973.973876953125)"
"(999.5617065429688, 3975.294189453125)"
"(1305.7005615234375, 3963.8486328125)"
"(953.5921020507812, 3964.455322265625)"
"(742.03564453125, 3961.267333984375)"
"(212.355224609375, 3962.804443359375)"
"(1125.8988037109375, 3961.644287109375)"
"(1283.848876953125, 3955.158203125)"
"(875.8365478515625, 3954.566650390625)"
"(1077.9818115234375, 3949.521728515625)"
"(1056.4931640625, 3947.293212890625)"
"(320.5244140625, 3947.719970703125)"
"(1235.8133544921875, 3945.2783203125)"
"(851.7424926757812, 3949.0302734375)"
"(467.7254638671875, 3947.8232421875)"
"(4256.5458984375, 3939.7021484375)"
"(242.4473419189453, 3938.175537109375)"
"(1029.1956787109375, 3936.895263671875)"
"(1937.495849609375, 3936.306396484375)"
"(770.0042724609375, 3933.376708984375)"
"(1162.3482666015625, 3927.33056640625)"
"(754.9822387695312, 3929.6953125)"
"(1338.00537109375, 3927.02587890625)"
"(4167.95263671875, 3923.711181640625)"
"(1316.995361328125, 3922.309326171875)"
"(956.9987182617188, 3921.623779296875)"
"(1134.09619140625, 3919.513427734375)"
"(907.6152954101562, 3920.306396484375)"
"(378.1077880859375, 3920.633544921875)"
"(192.84033203125, 3923.159423828125)"
"(1288.4073486328125, 3917.647705078125)"
"(1110.337646484375, 3915.376708984375)"
"(678.58642578125, 3916.6337890625)"
"(885.0584106445312, 3913.315673828125)"
"(863.9700317382812, 3906.120849609375)"
"(96.47789001464844, 3902.6923828125)"
"(654.6287231445312, 3909.348388671875)"
"(437.2696228027344, 3898.575439453125)"
"(1035.8870849609375, 3897.757080078125)"
"(583.110107421875, 3895.828125)"
"(784.623779296875, 3895.25927734375)"
"(3997.93212890625, 3890.373779296875)"
"(1338.1964111328125, 3891.904052734375)"
"(759.3357543945312, 3889.9404296875)"
"(941.1263427734375, 3888.42431640625)"
"(1164.5174560546875, 3887.040771484375)"
"(2034.5118408203125, 3885.8740234375)"
"(1947.328857421875, 3885.275390625)"
"(1324.10791015625, 3885.287353515625)"
"(963.3555908203125, 3885.278564453125)"
"(3960.242431640625, 3883.10595703125)"
"(1297.82275390625, 3878.867431640625)"
"(912.802978515625, 3881.018310546875)"
"(1144.3775634765625, 3880.938720703125)"
"(522.8323974609375, 3876.871337890625)"
"(335.4721374511719, 3874.44384765625)"
"(129.06890869140625, 3868.82958984375)"
"(1247.423828125, 3866.415283203125)"
"(1071.6807861328125, 3865.327392578125)"
"(78.2331314086914, 3862.988037109375)"
"(1958.5736083984375, 3859.3046875)"
"(796.1635131835938, 3854.93359375)"
"(34.73896789550781, 3849.366943359375)"
"(388.3383483886719, 3848.45703125)"
"(768.939453125, 3845.649169921875)"
"(943.9442749023438, 3844.305908203125)"
"(187.6527099609375, 3841.724365234375)"
"(164.54774475097656, 3838.631103515625)"
"(3712.421142578125, 3836.25439453125)"
"(922.9915771484375, 3839.397705078125)"
"(897.7850341796875, 3835.23583984375)"
"(139.9319305419922, 3828.870849609375)"
"(1237.2196044921875, 3822.939208984375)"
"(1076.0791015625, 3823.225341796875)"
"(878.8851928710938, 3827.333984375)"
"(88.39714813232422, 3820.833740234375)"
"(3631.78466796875, 3819.672607421875)"
"(267.6059875488281, 3814.61669921875)"
"(65.87523651123047, 3814.743408203125)"
"(1156.8619384765625, 3808.86181640625)"
"(1002.1636962890625, 3813.49169921875)"
"(977.4137573242188, 3810.07568359375)"
"(40.411216735839844, 3811.306884765625)"
"(1362.208740234375, 3808.443603515625)"
"(1335.8546142578125, 3807.23583984375)"
"(780.8938598632812, 3801.214599609375)"
"(1312.180419921875, 3797.668212890625)"
"(1102.38134765625, 3798.686279296875)"
"(172.0550079345703, 3801.97412109375)"
"(1285.86767578125, 3797.59326171875)"
"(346.9440612792969, 3793.564453125)"
"(1083.1416015625, 3791.043701171875)"
"(3462.08056640625, 3786.00146484375)"
"(1965.730224609375, 3793.558349609375)"
"(1265.6370849609375, 3787.2275390625)"
"(1059.7803955078125, 3782.388671875)"
"(4279.35498046875, 3781.079833984375)"
"(1240.931396484375, 3780.336669921875)"
"(3424.242431640625, 3779.10595703125)"
"(1015.5374755859375, 3776.245361328125)"
"(50.498783111572266, 3770.61328125)"
"(24.395076751708984, 3769.69287109375)"
"(1322.9134521484375, 3763.816162109375)"
"(2059.5087890625, 3765.804443359375)"
"(1296.244873046875, 3759.2890625)"
"(356.956787109375, 3758.17041015625)"
"(1142.1900634765625, 3751.922607421875)"
"(154.13612365722656, 3745.274169921875)"
"(1069.9652099609375, 3745.167724609375)"
"(1047.076171875, 3741.152587890625)"
"(1195.0748291015625, 3739.90234375)"
"(105.58647155761719, 3738.8330078125)"
"(1378.8453369140625, 3735.9287109375)"
"(789.8856811523438, 3731.495849609375)"
"(1329.433349609375, 3730.39892578125)"
"(1175.06787109375, 3730.272705078125)"
"(1018.167724609375, 3731.911376953125)"
"(1942.5794677734375, 3728.7294921875)"
"(991.3894653320312, 3727.579345703125)"
"(1147.251953125, 3720.271484375)"
"(364.8687744140625, 3723.84521484375)"
"(209.50013732910156, 3720.987548828125)"
"(1305.7689208984375, 3719.958251953125)"
"(186.75888061523438, 3719.64111328125)"
"(4326.76904296875, 3715.9365234375)"
"(4211.140625, 3714.765380859375)"
"(3163.169189453125, 3715.729736328125)"
"(1124.83740234375, 3718.578125)"
"(2072.24169921875, 3714.152587890625)"
"(1099.0780029296875, 3712.776611328125)"
"(157.21469116210938, 3716.780517578125)"
"(132.56190490722656, 3713.32421875)"
"(1254.8004150390625, 3709.314453125)"
"(1054.109619140625, 3709.518798828125)"
"(2083.32568359375, 3709.318115234375)"
"(1853.048095703125, 3710.82275390625)"
"(1076.424072265625, 3710.070556640625)"
"(1978.1038818359375, 3703.5869140625)"
"(111.42186737060547, 3709.181884765625)"
"(1203.1412353515625, 3701.29833984375)"
"(463.720703125, 3702.182373046875)"
"(88.45795440673828, 3701.7587890625)"
"(3100.076171875, 3699.463134765625)"
"(438.8102111816406, 3698.74951171875)"
"(4254.2021484375, 3700.057861328125)"
"(1025.1331787109375, 3699.517333984375)"
"(825.3524780273438, 3697.642578125)"
"(847.98388671875, 3697.25830078125)"
"(1386.1668701171875, 3695.5361328125)"
"(999.46337890625, 3694.43798828125)"
"(798.4954223632812, 3693.508056640625)"
"(1363.52099609375, 3690.9248046875)"
"(238.55911254882812, 3692.168212890625)"
"(267.1120300292969, 3694.812255859375)"
"(751.7942504882812, 3687.662109375)"
"(540.1559448242188, 3684.437255859375)"
"(1313.0439453125, 3680.207275390625)"
"(197.1163787841797, 3679.71484375)"
"(4254.642578125, 3675.452392578125)"
"(1106.8687744140625, 3675.12109375)"
"(722.4332885742188, 3676.25537109375)"
"(1286.1171875, 3676.132080078125)"
"(164.2861785888672, 3669.987548828125)"
"(1083.0601806640625, 3669.16259765625)"
"(702.0943603515625, 3665.475341796875)"
"(1237.1507568359375, 3665.48583984375)"
"(832.4263305664062, 3665.724365234375)"
"(310.82476806640625, 3663.842529296875)"
"(121.29029846191406, 3665.284423828125)"
"(1392.4476318359375, 3662.12646484375)"
"(1033.000732421875, 3660.861328125)"
"(1208.8197021484375, 3657.938720703125)"
"(1011.2801513671875, 3654.649169921875)"
"(274.81829833984375, 3656.142578125)"
"(677.2969970703125, 3655.924560546875)"
"(1979.055419921875, 3654.48876953125)"
"(1369.542236328125, 3653.78125)"
"(250.40037536621094, 3653.713623046875)"
"(950.5532836914062, 3650.648193359375)"
"(990.3770141601562, 3649.619384765625)"
"(926.5164184570312, 3643.403076171875)"
"(1323.0667724609375, 3646.428466796875)"
"(756.3760375976562, 3645.52099609375)"
"(201.2053680419922, 3644.932373046875)"
"(1295.3162841796875, 3638.70068359375)"
"(732.1774291992188, 3640.225830078125)"
"(908.939697265625, 3637.130615234375)"
"(5272.9052734375, 3635.947265625)"
"(177.43775939941406, 3636.904541015625)"
"(1117.0289306640625, 3635.08544921875)"
"(710.6290893554688, 3635.270263671875)"
"(4343.1650390625, 3632.507568359375)"
"(683.5380249023438, 3632.685791015625)"
"(2069.07421875, 3628.25048828125)"
"(1247.0672607421875, 3625.845947265625)"
"(865.837646484375, 3626.085693359375)"
