keypoints
"(3633.4677734375, 3988.727294921875)"
"(1142.328369140625, 3989.145263671875)"
"(1267.97021484375, 3988.69580078125)"
"(1117.2518310546875, 3985.171630859375)"
"(3359.12109375, 3986.33203125)"
"(2998.725830078125, 3983.699951171875)"
"(627.1085815429688, 3983.433349609375)"
"(652.40673828125, 3985.6240234375)"
"(1248.5408935546875, 3982.470947265625)"
"(779.0881958007812, 3979.498046875)"
"(3719.2373046875, 3979.69140625)"
"(3046.853271484375, 3974.828369140625)"
"(3314.7216796875, 3977.427001953125)"
"(1223.6416015625, 3974.75634765625)"
"(922.2352294921875, 3974.289306640625)"
"(605.2532958984375, 3974.44140625)"
"(4125.17431640625, 3972.6015625)"
"(117.09645080566406, 3972.3837890625)"
"(1074.8818359375, 3971.07568359375)"
"(261.67401123046875, 3968.92724609375)"
"(3639.09228515625, 3966.586669921875)"
"(585.127197265625, 3966.648193359375)"
"(3799.688232421875, 3966.26513671875)"
"(1053.5762939453125, 3966.130859375)"
"(413.22113037109375, 3967.22265625)"
"(4091.18505859375, 3962.381103515625)"
"(1025.6419677734375, 3962.475341796875)"
"(1390.4052734375, 3958.057861328125)"
"(1172.465576171875, 3960.236083984375)"
"(977.2029418945312, 3961.0205078125)"
"(881.2075805664062, 3961.864013671875)"
"(1006.1246337890625, 3958.86328125)"
"(1149.4052734375, 3956.528564453125)"
"(3761.09375, 3956.74658203125)"
"(3000.736083984375, 3956.615478515625)"
"(684.6286010742188, 3957.2265625)"
"(3483.5439453125, 3954.16650390625)"
"(3719.818603515625, 3950.84130859375)"
"(4127.5234375, 3947.720458984375)"
"(3446.73486328125, 3950.443115234375)"
"(637.3408813476562, 3947.90234375)"
"(3683.39501953125, 3945.250244140625)"
"(1127.09619140625, 3948.031982421875)"
"(3310.6708984375, 3946.7265625)"
"(3088.24365234375, 3946.337158203125)"
"(1772.3616943359375, 3943.471435546875)"
"(486.956298828125, 3942.8291015625)"
"(1103.634033203125, 3943.272216796875)"
"(789.8593139648438, 3941.303955078125)"
"(467.2550964355469, 3941.228271484375)"
"(3366.64501953125, 3937.019775390625)"
"(904.4407958984375, 3932.56494140625)"
"(766.8818969726562, 3935.508056640625)"
"(3647.741943359375, 3933.64404296875)"
"(592.6577758789062, 3932.41455078125)"
"(4053.536865234375, 3931.576904296875)"
"(1058.71435546875, 3930.595703125)"
