keypoints
"(3554.3173828125, 3995.599853515625)"
"(4706.009765625, 3989.22021484375)"
"(3977.478271484375, 3989.725341796875)"
"(5626.150390625, 3993.367919921875)"
"(4829.759765625, 3990.171630859375)"
"(3431.720703125, 3991.152099609375)"
"(2634.69580078125, 3992.886962890625)"
"(5674.875, 3994.155517578125)"
"(4958.23779296875, 3987.689453125)"
"(3511.109619140625, 3986.925048828125)"
"(823.7459716796875, 3985.78173828125)"
"(4317.63037109375, 3985.33056640625)"
"(3643.561767578125, 3985.78759765625)"
"(2897.5126953125, 3986.84033203125)"
"(4793.3515625, 3983.26171875)"
"(3192.63720703125, 3985.1142578125)"
"(4371.67529296875, 3986.00048828125)"
"(4055.932861328125, 3986.89501953125)"
"(3919.294189453125, 3982.6328125)"
"(5540.05322265625, 3984.6875)"
"(5377.38037109375, 3979.177978515625)"
"(3349.024169921875, 3978.017333984375)"
"(4918.208984375, 3977.531982421875)"
"(3883.5947265625, 3978.641845703125)"
"(4332.8671875, 3978.2724609375)"
"(3157.2470703125, 3975.30419921875)"
"(4833.1494140625, 3967.58056640625)"
"(4623.09765625, 3976.05615234375)"
"(4460.16357421875, 3976.459228515625)"
"(3032.59375, 3971.392822265625)"
"(4879.8740234375, 3972.651611328125)"
"(3116.468994140625, 3969.88037109375)"
"(2714.559814453125, 3971.165771484375)"
"(795.3353271484375, 3973.662353515625)"
"(397.2126770019531, 3975.785400390625)"
"(3560.717041015625, 3968.572509765625)"
"(3001.59033203125, 3969.149658203125)"
"(1316.4571533203125, 3963.969482421875)"
"(4286.98876953125, 3973.126220703125)"
"(5094.4697265625, 3967.897216796875)"
"(1708.0401611328125, 3967.376220703125)"
"(1108.2794189453125, 3966.2861328125)"
"(4537.64794921875, 3967.681884765625)"
"(4362.341796875, 3967.619140625)"
"(3805.822998046875, 3964.525146484375)"
"(5122.623046875, 3963.388427734375)"
"(3517.117919921875, 3963.620361328125)"
"(3647.3310546875, 3961.914794921875)"
"(1722.259033203125, 3968.113037109375)"
"(4920.22509765625, 3959.307861328125)"
"(3970.98828125, 3966.92919921875)"
"(329.4010925292969, 3958.322021484375)"
"(4385.66796875, 3956.6591796875)"
