keypoints
"(1242.0181884765625, 3993.690185546875)"
"(1332.3494873046875, 3993.85205078125)"
"(1444.578857421875, 3989.2578125)"
"(5291.10986328125, 3992.255126953125)"
"(3101.241455078125, 3988.952880859375)"
"(637.4962158203125, 3984.083251953125)"
"(4742.37255859375, 3987.464111328125)"
"(4559.6083984375, 3988.761474609375)"
"(3589.005126953125, 3988.67431640625)"
"(2578.732666015625, 3990.79736328125)"
"(1289.1820068359375, 3987.445556640625)"
"(5421.21923828125, 3987.4208984375)"
"(3794.144287109375, 3987.384765625)"
"(800.0742797851562, 3984.64501953125)"
"(1375.81982421875, 3983.744140625)"
"(5464.81103515625, 3988.396240234375)"
"(1504.937255859375, 3990.870361328125)"
"(856.8850708007812, 3978.267578125)"
"(4035.016845703125, 3983.8486328125)"
"(3913.083251953125, 3977.43212890625)"
"(3753.610107421875, 3981.607666015625)"
"(5307.08642578125, 3974.076904296875)"
"(4523.17626953125, 3979.668212890625)"
"(1347.2073974609375, 3981.3583984375)"
"(4687.845703125, 3978.436279296875)"
"(2541.83349609375, 3981.517822265625)"
"(3950.503662109375, 3978.143310546875)"
"(2980.277099609375, 3980.082763671875)"
"(3186.387939453125, 3972.918701171875)"
"(4633.07958984375, 3972.318359375)"
"(4955.77392578125, 3969.488525390625)"
"(1291.770751953125, 3968.7919921875)"
"(399.7789306640625, 3971.142822265625)"
"(5510.73095703125, 3971.02587890625)"
"(4482.9091796875, 3972.974853515625)"
"(3877.48291015625, 3970.482421875)"
"(1535.2552490234375, 3966.707763671875)"
"(5255.4326171875, 3967.241455078125)"
"(3147.112548828125, 3967.086669921875)"
"(1274.5279541015625, 3958.66015625)"
"(1510.996337890625, 3961.168701171875)"
"(4566.51513671875, 3959.87646484375)"
"(3836.527099609375, 3963.08251953125)"
"(1377.4451904296875, 3964.30126953125)"
"(5426.953125, 3960.759521484375)"
"(2622.763427734375, 3962.603271484375)"
"(571.5027465820312, 3959.9365234375)"
"(1452.916259765625, 3958.1123046875)"
"(3998.27197265625, 3958.285888671875)"
"(3109.419921875, 3958.130859375)"
"(1360.9398193359375, 3956.74169921875)"
"(3798.481689453125, 3959.75732421875)"
"(3592.8740234375, 3962.49853515625)"
"(744.4212036132812, 3955.012939453125)"
"(1339.9072265625, 3950.112060546875)"
"(1080.895263671875, 3950.193115234375)"
"(3070.87744140625, 3953.884765625)"
"(3954.4326171875, 3955.06787109375)"
"(3516.555419921875, 3952.82373046875)"
"(1314.155029296875, 3951.601806640625)"
"(4524.34814453125, 3954.721435546875)"
"(3756.646240234375, 3954.119384765625)"
"(4928.5361328125, 3949.948974609375)"
"(1412.1724853515625, 3949.13525390625)"
"(1751.4337158203125, 3947.86328125)"
"(1459.2232666015625, 3944.827392578125)"
"(2984.190673828125, 3948.28271484375)"
"(2547.793212890625, 3950.1005859375)"
"(3877.2763671875, 3951.8974609375)"
"(767.6176147460938, 3952.86572265625)"
"(3919.03369140625, 3945.966064453125)"
"(3717.22265625, 3947.1005859375)"
"(1731.151611328125, 3945.9736328125)"
"(1291.746337890625, 3948.60498046875)"
"(2481.313232421875, 3943.5517578125)"
"(3074.779296875, 3942.137939453125)"
"(2700.454833984375, 3950.619140625)"
"(238.3771514892578, 3945.84130859375)"
"(3192.680419921875, 3941.822509765625)"
"(1197.717041015625, 3941.09130859375)"
"(5465.27490234375, 3940.544921875)"
"(5305.05712890625, 3942.150146484375)"
"(5423.9638671875, 3940.37841796875)"
"(5053.35791015625, 3938.73388671875)"
"(3678.071044921875, 3942.11767578125)"
"(3633.55810546875, 3940.5224609375)"
"(5219.81103515625, 3935.280517578125)"
"(4823.7470703125, 3937.38916015625)"
"(3154.35791015625, 3939.546142578125)"
"(1032.3006591796875, 3935.9345703125)"
"(5343.9052734375, 3935.6787109375)"
"(752.686279296875, 3930.88232421875)"
"(3998.613525390625, 3931.753173828125)"
"(5258.49560546875, 3933.158447265625)"
"(3595.921875, 3935.544189453125)"
"(2465.295654296875, 3929.236572265625)"
"(708.4938354492188, 3931.382080078125)"
